schedule_id,customer_id,vehicle_id,driver_id,scheduled_date,scheduled_time,delivery_window_start,delivery_window_end,priority_level,delivery_type,estimated_duration_hours,special_requirements,status,created_at
SCH18484,CUST3996,ALD1916,DRV7229,2025-04-28T01:11:47,01:11,12:00,16:00,Low,Refrigerated,6.3,['Temperature Control'],Scheduled,2025-10-04T23:50:01.083119
SCH94039,CUST5270,ALD6560,DRV6935,2025-02-25T19:01:58,19:01,20:00,24:00,Medium,Emergency,1.8,['Hazardous Materials'],Scheduled,2025-10-04T23:50:01.083410
SCH15546,CUST3325,ALD6442,DRV7824,2025-06-14T11:38:50,11:38,16:00,20:00,Medium,Refrigerated,4.58,['Temperature Control'],Scheduled,2025-10-04T23:50:01.083527
SCH95436,CUST4982,ALD5207,DRV8844,2025-01-25T14:10:57,14:10,08:00,12:00,Low,Bulk,9.99,['Standard Delivery'],Completed,2025-10-04T23:50:01.083650
SCH29627,CUST5736,ALD6396,DRV1354,2025-04-12T15:53:29,15:53,16:00,20:00,Medium,Scheduled,4.28,['Fragile Handling'],In Progress,2025-10-04T23:50:01.083766
SCH18293,CUST1605,ALD1618,DRV1106,2025-05-10T13:35:39,13:35,16:00,20:00,Medium,Standard,4.57,['Standard Delivery'],Completed,2025-10-04T23:50:01.083850
SCH26813,CUST1670,ALD8673,DRV4902,2025-03-29T12:40:57,12:40,20:00,24:00,Medium,Emergency,0.53,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.083935
SCH97440,CUST4571,ALD7354,DRV1338,2025-02-17T21:42:50,21:42,16:00,20:00,High,Scheduled,2.96,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.084015
SCH68460,CUST8472,ALD3246,DRV3067,2025-05-17T10:44:46,10:44,16:00,20:00,Medium,Refrigerated,7.38,['Temperature Control'],Completed,2025-10-04T23:50:01.084099
SCH64286,CUST5228,ALD4500,DRV9959,2025-02-20T08:12:37,08:12,12:00,16:00,Low,Express,1.05,['Express Delivery'],Scheduled,2025-10-04T23:50:01.084198
SCH84483,CUST8786,ALD3945,DRV4091,2025-03-19T23:01:11,23:01,08:00,12:00,Low,Express,3.2,['Express Delivery'],Scheduled,2025-10-04T23:50:01.084276
SCH39315,CUST8066,ALD9916,DRV3424,2025-01-19T09:27:40,09:27,16:00,20:00,Medium,Bulk,4.06,['Standard Delivery'],Completed,2025-10-04T23:50:01.084356
SCH67217,CUST7991,ALD3064,DRV9394,2025-02-19T21:28:23,21:28,12:00,16:00,Medium,Scheduled,5.06,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.084430
SCH24184,CUST6461,ALD7365,DRV8604,2025-04-27T12:39:16,12:39,16:00,20:00,High,Standard,7.61,['Standard Delivery'],Completed,2025-10-04T23:50:01.084498
SCH31359,CUST3415,ALD7358,DRV5969,2025-03-09T16:00:36,16:00,12:00,16:00,Low,Express,2.43,['Express Delivery'],Cancelled,2025-10-04T23:50:01.084572
SCH88054,CUST8155,ALD5843,DRV2298,2025-02-26T03:54:42,03:54,12:00,16:00,Medium,Express,2.48,"['Fragile Handling', 'Express Delivery']",Cancelled,2025-10-04T23:50:01.084647
SCH13008,CUST9694,ALD1590,DRV6330,2025-03-13T02:46:32,02:46,20:00,24:00,High,Standard,5.95,['Fragile Handling'],Completed,2025-10-04T23:50:01.084715
SCH97324,CUST1190,ALD7335,DRV7815,2025-04-17T20:20:25,20:20,12:00,16:00,Medium,Standard,7.68,['Standard Delivery'],In Progress,2025-10-04T23:50:01.084839
SCH74298,CUST4723,ALD3118,DRV4028,2025-03-04T17:39:59,17:39,20:00,24:00,Medium,Bulk,8.34,['Standard Delivery'],Completed,2025-10-04T23:50:01.085771
SCH88888,CUST8738,ALD9729,DRV7251,2025-01-31T23:59:47,23:59,20:00,24:00,Low,Express,3.34,['Express Delivery'],Completed,2025-10-04T23:50:01.086051
SCH95161,CUST8721,ALD6974,DRV9919,2025-06-14T09:10:11,09:10,12:00,16:00,Low,Scheduled,7.37,"['Hazardous Materials', 'Fragile Handling']",In Progress,2025-10-04T23:50:01.086226
SCH56008,CUST2799,ALD3983,DRV7585,2025-02-07T14:30:12,14:30,20:00,24:00,Medium,Scheduled,5.39,['Fragile Handling'],Cancelled,2025-10-04T23:50:01.086349
SCH34377,CUST7374,ALD1974,DRV6472,2025-03-14T20:05:47,20:05,08:00,12:00,High,Bulk,6.24,['Hazardous Materials'],Scheduled,2025-10-04T23:50:01.086441
SCH98148,CUST6797,ALD8643,DRV6638,2025-01-11T04:39:19,04:39,20:00,24:00,Medium,Scheduled,4.75,"['Hazardous Materials', 'Fragile Handling']",Scheduled,2025-10-04T23:50:01.086521
SCH41213,CUST8674,ALD2287,DRV2729,2025-02-15T08:11:35,08:11,20:00,24:00,Medium,Express,2.29,['Express Delivery'],Scheduled,2025-10-04T23:50:01.086606
SCH79272,CUST2042,ALD6746,DRV1087,2025-06-22T02:04:04,02:04,12:00,16:00,Medium,Refrigerated,7.18,['Temperature Control'],Scheduled,2025-10-04T23:50:01.086680
SCH92896,CUST7547,ALD3878,DRV8898,2025-02-06T19:21:10,19:21,20:00,24:00,Low,Bulk,4.16,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.086749
SCH90521,CUST1334,ALD6049,DRV4251,2025-01-09T13:00:37,13:00,08:00,12:00,Medium,Bulk,7.54,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.086815
SCH81909,CUST7662,ALD3635,DRV4262,2025-04-11T03:51:29,03:51,12:00,16:00,Medium,Bulk,11.61,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.086880
SCH82728,CUST7326,ALD5088,DRV4959,2025-04-13T11:34:40,11:34,08:00,12:00,Low,Express,3.02,['Express Delivery'],Cancelled,2025-10-04T23:50:01.086949
SCH74519,CUST3464,ALD3298,DRV6751,2025-02-26T02:40:32,02:40,08:00,12:00,Medium,Standard,2.27,['Hazardous Materials'],Cancelled,2025-10-04T23:50:01.087015
SCH44570,CUST9677,ALD3062,DRV7347,2025-06-03T13:33:31,13:33,12:00,16:00,Medium,Express,2.69,"['Fragile Handling', 'Express Delivery']",Scheduled,2025-10-04T23:50:01.087081
SCH99940,CUST7521,ALD6992,DRV5733,2025-03-03T18:57:44,18:57,12:00,16:00,Medium,Bulk,9.78,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.087146
SCH42992,CUST9793,ALD1569,DRV1131,2025-05-04T22:54:05,22:54,08:00,12:00,Medium,Bulk,12.0,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.087213
SCH95789,CUST8462,ALD7208,DRV4840,2025-01-19T01:51:03,01:51,16:00,20:00,High,Emergency,1.44,['Standard Delivery'],In Progress,2025-10-04T23:50:01.087317
SCH66058,CUST1133,ALD7646,DRV6846,2025-01-09T05:19:25,05:19,20:00,24:00,High,Refrigerated,6.03,"['Temperature Control', 'Fragile Handling']",In Progress,2025-10-04T23:50:01.087398
SCH40562,CUST9015,ALD8871,DRV4738,2025-02-11T07:58:47,07:58,20:00,24:00,High,Standard,6.94,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.087465
SCH84845,CUST7278,ALD2728,DRV1323,2025-04-20T15:41:18,15:41,16:00,20:00,Medium,Standard,4.45,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.087535
SCH67846,CUST8351,ALD1299,DRV8808,2025-03-11T09:49:58,09:49,12:00,16:00,Low,Emergency,0.72,"['Hazardous Materials', 'Fragile Handling']",Scheduled,2025-10-04T23:50:01.087605
SCH41799,CUST4204,ALD4424,DRV5081,2025-05-10T01:52:58,01:52,12:00,16:00,Medium,Bulk,10.34,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.087672
SCH61135,CUST2319,ALD7262,DRV4631,2025-04-29T08:25:59,08:25,16:00,20:00,Low,Standard,2.66,['Fragile Handling'],Completed,2025-10-04T23:50:01.087737
SCH55509,CUST7934,ALD6557,DRV8284,2025-06-10T22:09:26,22:09,16:00,20:00,Medium,Bulk,10.29,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.087802
SCH42731,CUST9094,ALD8997,DRV3738,2025-05-26T08:23:37,08:23,08:00,12:00,Medium,Scheduled,3.17,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.087871
SCH82782,CUST9121,ALD2001,DRV5246,2025-01-18T00:08:15,00:08,08:00,12:00,Medium,Refrigerated,6.57,"['Temperature Control', 'Hazardous Materials']",Scheduled,2025-10-04T23:50:01.087938
SCH47376,CUST8861,ALD8606,DRV6898,2025-06-03T19:12:31,19:12,20:00,24:00,Medium,Express,3.68,['Express Delivery'],Scheduled,2025-10-04T23:50:01.088008
SCH97124,CUST8597,ALD9887,DRV2493,2025-01-18T06:16:23,06:16,12:00,16:00,Medium,Emergency,0.83,['Fragile Handling'],Completed,2025-10-04T23:50:01.088076
SCH11364,CUST8458,ALD2229,DRV3005,2025-04-22T14:18:01,14:18,20:00,24:00,Medium,Standard,4.87,['Hazardous Materials'],Completed,2025-10-04T23:50:01.088142
SCH53996,CUST3050,ALD5973,DRV6403,2025-04-19T14:46:57,14:46,20:00,24:00,Medium,Refrigerated,5.52,['Temperature Control'],Scheduled,2025-10-04T23:50:01.088207
SCH64929,CUST8107,ALD2325,DRV9397,2025-03-29T21:09:51,21:09,08:00,12:00,Low,Bulk,5.78,['Fragile Handling'],Completed,2025-10-04T23:50:01.088273
SCH16456,CUST5058,ALD5030,DRV5740,2025-05-24T20:47:36,20:47,08:00,12:00,Low,Emergency,1.84,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.088347
SCH43571,CUST9951,ALD9673,DRV8015,2025-05-05T15:47:05,15:47,16:00,20:00,Low,Scheduled,2.23,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.088414
SCH46328,CUST6329,ALD8575,DRV9576,2025-03-11T12:31:04,12:31,08:00,12:00,High,Standard,5.46,['Fragile Handling'],In Progress,2025-10-04T23:50:01.088485
SCH43278,CUST5416,ALD7059,DRV8133,2025-06-02T22:14:57,22:14,20:00,24:00,Medium,Standard,4.77,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.088560
SCH89636,CUST2930,ALD4183,DRV5243,2025-04-30T03:44:05,03:44,12:00,16:00,Medium,Emergency,1.82,['Fragile Handling'],Scheduled,2025-10-04T23:50:01.088640
SCH98967,CUST2391,ALD3928,DRV7755,2025-04-30T08:33:05,08:33,16:00,20:00,Medium,Refrigerated,2.24,['Temperature Control'],Cancelled,2025-10-04T23:50:01.089149
SCH24054,CUST2261,ALD8314,DRV1589,2025-05-23T10:37:27,10:37,20:00,24:00,Low,Bulk,6.7,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.089303
SCH16798,CUST4646,ALD2411,DRV9200,2025-01-25T07:43:24,07:43,12:00,16:00,Medium,Standard,3.89,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.089437
SCH33998,CUST3248,ALD7227,DRV5393,2025-05-26T18:14:09,18:14,08:00,12:00,Medium,Emergency,1.48,['Fragile Handling'],In Progress,2025-10-04T23:50:01.089556
SCH33143,CUST8005,ALD3240,DRV1572,2025-06-26T21:50:07,21:50,20:00,24:00,Medium,Refrigerated,2.36,"['Temperature Control', 'Hazardous Materials']",Scheduled,2025-10-04T23:50:01.089679
SCH48010,CUST5182,ALD2859,DRV8915,2025-05-06T16:42:36,16:42,16:00,20:00,High,Scheduled,3.06,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.089802
SCH30523,CUST7313,ALD4084,DRV7776,2025-06-14T01:21:26,01:21,16:00,20:00,Medium,Bulk,10.18,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.089920
SCH10317,CUST1998,ALD7324,DRV8842,2025-02-11T01:06:36,01:06,12:00,16:00,Low,Scheduled,5.33,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.090036
SCH87674,CUST5689,ALD2362,DRV6277,2025-01-12T11:02:25,11:02,20:00,24:00,Medium,Scheduled,2.49,"['Hazardous Materials', 'Fragile Handling']",Completed,2025-10-04T23:50:01.090159
SCH97576,CUST3715,ALD1398,DRV5747,2025-04-15T11:08:07,11:08,12:00,16:00,Medium,Emergency,1.31,['Standard Delivery'],In Progress,2025-10-04T23:50:01.090453
SCH75322,CUST7543,ALD1255,DRV4381,2025-05-30T14:37:39,14:37,16:00,20:00,Medium,Scheduled,6.02,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.090623
SCH97955,CUST5585,ALD6102,DRV2782,2025-02-12T07:14:24,07:14,16:00,20:00,High,Express,1.12,"['Hazardous Materials', 'Express Delivery']",In Progress,2025-10-04T23:50:01.090759
SCH74188,CUST7830,ALD8788,DRV1292,2025-01-09T00:31:54,00:31,12:00,16:00,High,Scheduled,2.67,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.090898
SCH95061,CUST7161,ALD1987,DRV4885,2025-02-09T11:33:11,11:33,08:00,12:00,High,Standard,3.7,"['Hazardous Materials', 'Fragile Handling']",Scheduled,2025-10-04T23:50:01.091039
SCH57696,CUST3689,ALD5154,DRV6057,2025-04-27T06:12:09,06:12,20:00,24:00,Medium,Bulk,11.52,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.091196
SCH49433,CUST5703,ALD8987,DRV2469,2025-06-17T15:20:58,15:20,20:00,24:00,Medium,Refrigerated,5.06,['Temperature Control'],In Progress,2025-10-04T23:50:01.091300
SCH74677,CUST9506,ALD2915,DRV2773,2025-01-08T15:08:13,15:08,12:00,16:00,Medium,Bulk,8.01,['Standard Delivery'],Completed,2025-10-04T23:50:01.091380
SCH99044,CUST8399,ALD9647,DRV9459,2025-05-30T07:53:05,07:53,20:00,24:00,Low,Scheduled,3.12,['Standard Delivery'],Completed,2025-10-04T23:50:01.091453
SCH16335,CUST8322,ALD6333,DRV4727,2025-04-10T20:05:28,20:05,16:00,20:00,Low,Express,2.7,['Express Delivery'],In Progress,2025-10-04T23:50:01.091527
SCH62898,CUST7382,ALD8416,DRV9546,2025-04-15T01:20:14,01:20,12:00,16:00,Medium,Emergency,1.09,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.091601
SCH68044,CUST6899,ALD1493,DRV4762,2025-04-27T11:03:08,11:03,08:00,12:00,Medium,Bulk,5.53,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.091684
SCH19949,CUST2301,ALD5447,DRV4148,2025-04-17T02:04:07,02:04,12:00,16:00,Medium,Bulk,11.79,"['Hazardous Materials', 'Fragile Handling']",Scheduled,2025-10-04T23:50:01.091757
SCH84721,CUST2757,ALD3145,DRV4525,2025-02-14T06:08:48,06:08,16:00,20:00,High,Bulk,5.8,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.091824
SCH73548,CUST3637,ALD2666,DRV3117,2025-05-02T21:57:01,21:57,20:00,24:00,High,Standard,4.62,['Standard Delivery'],Completed,2025-10-04T23:50:01.091890
SCH30307,CUST4531,ALD5545,DRV7476,2025-02-27T14:36:10,14:36,16:00,20:00,Medium,Bulk,5.56,['Standard Delivery'],In Progress,2025-10-04T23:50:01.091955
SCH31197,CUST7672,ALD6052,DRV7824,2025-05-20T01:53:58,01:53,16:00,20:00,Medium,Refrigerated,4.23,['Temperature Control'],Scheduled,2025-10-04T23:50:01.092234
SCH59400,CUST2238,ALD6460,DRV1912,2025-03-28T18:03:06,18:03,08:00,12:00,Medium,Bulk,9.71,['Standard Delivery'],In Progress,2025-10-04T23:50:01.097169
SCH26009,CUST4857,ALD7787,DRV3242,2025-02-05T07:30:38,07:30,12:00,16:00,Low,Express,2.32,['Express Delivery'],Scheduled,2025-10-04T23:50:01.097508
SCH55537,CUST9535,ALD1957,DRV9213,2025-05-23T13:26:10,13:26,08:00,12:00,Medium,Bulk,10.86,['Hazardous Materials'],Completed,2025-10-04T23:50:01.098322
SCH82264,CUST6471,ALD2983,DRV5817,2025-01-21T18:37:47,18:37,20:00,24:00,Medium,Emergency,1.08,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.098529
SCH39279,CUST4871,ALD1161,DRV8725,2025-03-19T08:37:52,08:37,16:00,20:00,High,Standard,6.9,['Fragile Handling'],Cancelled,2025-10-04T23:50:01.098713
SCH93800,CUST1419,ALD5541,DRV1162,2025-04-21T15:19:43,15:19,08:00,12:00,Low,Refrigerated,5.97,['Temperature Control'],Cancelled,2025-10-04T23:50:01.098893
SCH93446,CUST7652,ALD7819,DRV6899,2025-06-21T06:39:03,06:39,16:00,20:00,Medium,Standard,6.56,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.099057
SCH62141,CUST7861,ALD6421,DRV3225,2025-02-25T08:35:44,08:35,20:00,24:00,Low,Scheduled,5.96,['Standard Delivery'],In Progress,2025-10-04T23:50:01.099390
SCH67921,CUST1766,ALD4377,DRV6153,2025-02-07T05:17:51,05:17,08:00,12:00,Medium,Bulk,4.75,['Fragile Handling'],Scheduled,2025-10-04T23:50:01.099553
SCH98394,CUST8512,ALD3716,DRV6571,2025-01-12T05:26:01,05:26,08:00,12:00,Medium,Express,2.57,"['Hazardous Materials', 'Express Delivery']",Scheduled,2025-10-04T23:50:01.099683
SCH91370,CUST6374,ALD8051,DRV7447,2025-04-28T22:18:03,22:18,12:00,16:00,High,Scheduled,3.43,['Hazardous Materials'],Completed,2025-10-04T23:50:01.099822
SCH33029,CUST7994,ALD4216,DRV6907,2025-04-11T15:06:32,15:06,16:00,20:00,Medium,Refrigerated,5.24,['Temperature Control'],Scheduled,2025-10-04T23:50:01.100094
SCH10985,CUST2695,ALD4197,DRV6650,2025-06-07T02:58:39,02:58,20:00,24:00,Medium,Refrigerated,5.77,['Temperature Control'],Completed,2025-10-04T23:50:01.100232
SCH12458,CUST2833,ALD5410,DRV2681,2025-06-02T02:57:52,02:57,12:00,16:00,Low,Emergency,1.66,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.100573
SCH70582,CUST4603,ALD6096,DRV9875,2025-01-20T14:15:55,14:15,08:00,12:00,Medium,Emergency,0.99,['Hazardous Materials'],Scheduled,2025-10-04T23:50:01.100778
SCH80434,CUST6660,ALD4077,DRV7551,2025-05-23T15:14:40,15:14,08:00,12:00,Medium,Standard,6.26,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.101063
SCH52085,CUST1136,ALD3056,DRV1552,2025-05-28T13:47:57,13:47,08:00,12:00,Medium,Standard,2.17,['Standard Delivery'],Completed,2025-10-04T23:50:01.101272
SCH89448,CUST1349,ALD3691,DRV4952,2025-02-01T15:16:50,15:16,20:00,24:00,Medium,Bulk,4.81,['Fragile Handling'],Scheduled,2025-10-04T23:50:01.101454
SCH82776,CUST9444,ALD7810,DRV5797,2025-05-30T08:36:58,08:36,08:00,12:00,Low,Emergency,1.35,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.101842
SCH41145,CUST2622,ALD1850,DRV4882,2025-03-23T12:44:35,12:44,16:00,20:00,Low,Refrigerated,4.68,['Temperature Control'],Completed,2025-10-04T23:50:01.102098
SCH98248,CUST1429,ALD8046,DRV6412,2025-03-09T17:56:21,17:56,16:00,20:00,Medium,Standard,4.68,['Standard Delivery'],Completed,2025-10-04T23:50:01.102296
SCH47409,CUST5482,ALD8850,DRV5486,2025-06-28T14:59:36,14:59,20:00,24:00,Medium,Express,2.98,"['Fragile Handling', 'Express Delivery']",Completed,2025-10-04T23:50:01.102481
SCH49592,CUST3507,ALD9310,DRV8785,2025-04-07T04:12:14,04:12,12:00,16:00,Medium,Emergency,1.8,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.102645
SCH62855,CUST4365,ALD2490,DRV1886,2025-01-09T12:25:03,12:25,12:00,16:00,High,Bulk,4.7,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.102816
SCH33718,CUST4656,ALD3252,DRV1978,2025-05-06T15:36:16,15:36,12:00,16:00,Medium,Scheduled,7.57,['Standard Delivery'],In Progress,2025-10-04T23:50:01.103019
SCH73295,CUST6284,ALD4112,DRV5113,2025-01-26T13:38:00,13:38,20:00,24:00,High,Bulk,9.93,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.103199
SCH42357,CUST2667,ALD7103,DRV7503,2025-03-22T13:00:18,13:00,12:00,16:00,Medium,Bulk,10.07,['Hazardous Materials'],In Progress,2025-10-04T23:50:01.103365
SCH53382,CUST9649,ALD5319,DRV7767,2025-01-12T17:08:44,17:08,08:00,12:00,Low,Express,2.02,['Express Delivery'],Scheduled,2025-10-04T23:50:01.103499
SCH32215,CUST2736,ALD1288,DRV5568,2025-02-19T10:24:45,10:24,16:00,20:00,Low,Refrigerated,7.75,"['Temperature Control', 'Hazardous Materials']",Cancelled,2025-10-04T23:50:01.103636
SCH25154,CUST7608,ALD8706,DRV5562,2025-02-12T16:51:10,16:51,20:00,24:00,Medium,Scheduled,7.93,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.103759
SCH56327,CUST1293,ALD7855,DRV8747,2025-04-13T23:33:49,23:33,20:00,24:00,Medium,Refrigerated,5.61,"['Temperature Control', 'Hazardous Materials']",Scheduled,2025-10-04T23:50:01.103850
SCH42309,CUST1042,ALD9925,DRV4933,2025-01-30T15:11:36,15:11,16:00,20:00,Medium,Emergency,0.75,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.103923
SCH46892,CUST8108,ALD3765,DRV3690,2025-04-02T08:12:55,08:12,08:00,12:00,High,Refrigerated,4.68,"['Temperature Control', 'Hazardous Materials']",Completed,2025-10-04T23:50:01.103997
SCH23369,CUST4434,ALD3577,DRV8061,2025-01-30T11:33:37,11:33,16:00,20:00,Medium,Standard,3.89,['Standard Delivery'],Completed,2025-10-04T23:50:01.104070
SCH44954,CUST5956,ALD6454,DRV1674,2025-02-26T10:58:19,10:58,12:00,16:00,Medium,Emergency,1.78,['Standard Delivery'],Completed,2025-10-04T23:50:01.104156
SCH90366,CUST7037,ALD8475,DRV8132,2025-04-07T22:54:40,22:54,12:00,16:00,Low,Scheduled,7.0,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.104230
SCH86163,CUST3078,ALD7738,DRV4999,2025-01-13T05:21:28,05:21,20:00,24:00,Low,Express,3.28,['Express Delivery'],Scheduled,2025-10-04T23:50:01.104299
SCH68461,CUST5797,ALD4105,DRV7417,2025-05-23T17:10:50,17:10,12:00,16:00,Medium,Refrigerated,2.84,['Temperature Control'],Cancelled,2025-10-04T23:50:01.104366
SCH96825,CUST6154,ALD6330,DRV4804,2025-06-11T12:30:59,12:30,12:00,16:00,Medium,Scheduled,7.77,['Standard Delivery'],Completed,2025-10-04T23:50:01.104441
SCH79480,CUST8137,ALD5839,DRV5258,2025-06-04T02:33:00,02:33,12:00,16:00,Medium,Refrigerated,5.41,['Temperature Control'],Scheduled,2025-10-04T23:50:01.104533
SCH29433,CUST5915,ALD3950,DRV8509,2025-01-11T02:39:44,02:39,16:00,20:00,Low,Refrigerated,3.0,['Temperature Control'],In Progress,2025-10-04T23:50:01.104629
SCH85244,CUST5968,ALD4915,DRV5799,2025-02-24T10:51:44,10:51,08:00,12:00,Low,Express,1.31,"['Fragile Handling', 'Express Delivery']",Scheduled,2025-10-04T23:50:01.104698
SCH93450,CUST8753,ALD4432,DRV9224,2025-04-29T08:34:42,08:34,20:00,24:00,Medium,Standard,5.56,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.104774
SCH25765,CUST7492,ALD6315,DRV6613,2025-04-05T17:56:31,17:56,08:00,12:00,Medium,Refrigerated,7.25,['Temperature Control'],In Progress,2025-10-04T23:50:01.104845
SCH19783,CUST6594,ALD4600,DRV5412,2025-05-30T08:40:09,08:40,20:00,24:00,Low,Scheduled,6.48,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.104917
SCH66703,CUST9835,ALD4921,DRV6288,2025-01-16T09:19:59,09:19,12:00,16:00,Medium,Standard,7.28,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.104987
SCH67617,CUST7075,ALD5649,DRV4028,2025-01-01T14:08:11,14:08,20:00,24:00,Medium,Scheduled,4.63,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.105062
SCH49040,CUST5027,ALD9890,DRV8627,2025-05-22T14:46:22,14:46,20:00,24:00,Medium,Emergency,0.52,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.105130
SCH96223,CUST1112,ALD8987,DRV5382,2025-02-22T15:57:48,15:57,12:00,16:00,Medium,Express,3.79,['Express Delivery'],Scheduled,2025-10-04T23:50:01.105213
SCH42052,CUST8487,ALD5724,DRV8343,2025-06-12T23:37:50,23:37,20:00,24:00,Medium,Refrigerated,5.65,['Temperature Control'],Scheduled,2025-10-04T23:50:01.105285
SCH13454,CUST8467,ALD9618,DRV2526,2025-05-22T07:50:04,07:50,20:00,24:00,Medium,Express,3.78,['Express Delivery'],In Progress,2025-10-04T23:50:01.105352
SCH44021,CUST2371,ALD6493,DRV2363,2025-02-04T00:18:58,00:18,20:00,24:00,Medium,Bulk,11.29,['Standard Delivery'],Cancelled,2025-10-04T23:50:01.105426
SCH24091,CUST8207,ALD6838,DRV2074,2025-05-25T16:56:18,16:56,12:00,16:00,Low,Scheduled,3.97,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.105495
SCH73256,CUST8717,ALD3082,DRV4243,2025-05-15T01:09:07,01:09,08:00,12:00,Medium,Bulk,9.24,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.105561
SCH83761,CUST2256,ALD7163,DRV8458,2025-02-12T16:13:36,16:13,12:00,16:00,Low,Standard,7.44,['Standard Delivery'],Completed,2025-10-04T23:50:01.105633
SCH95240,CUST4855,ALD1421,DRV5860,2025-02-20T07:58:52,07:58,16:00,20:00,Medium,Bulk,7.75,['Hazardous Materials'],Scheduled,2025-10-04T23:50:01.105702
SCH86285,CUST2018,ALD4873,DRV2014,2025-04-24T15:16:53,15:16,16:00,20:00,Low,Bulk,6.85,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.105777
SCH47295,CUST7890,ALD5643,DRV7427,2025-01-18T15:55:03,15:55,16:00,20:00,High,Express,3.14,['Express Delivery'],Scheduled,2025-10-04T23:50:01.105865
SCH68980,CUST6586,ALD6052,DRV4828,2025-03-26T15:24:41,15:24,08:00,12:00,Medium,Emergency,0.67,['Standard Delivery'],In Progress,2025-10-04T23:50:01.105954
SCH92383,CUST7685,ALD8043,DRV7012,2025-02-03T21:57:52,21:57,16:00,20:00,Medium,Bulk,8.28,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.106035
SCH63129,CUST5782,ALD6617,DRV6016,2025-04-29T18:15:33,18:15,16:00,20:00,Low,Emergency,0.71,['Standard Delivery'],Completed,2025-10-04T23:50:01.106123
SCH37486,CUST7191,ALD9842,DRV6040,2025-06-26T12:52:55,12:52,12:00,16:00,Medium,Emergency,0.62,['Standard Delivery'],Completed,2025-10-04T23:50:01.106217
SCH94740,CUST6684,ALD8840,DRV2877,2025-03-26T23:40:23,23:40,12:00,16:00,High,Emergency,1.7,['Standard Delivery'],Completed,2025-10-04T23:50:01.106355
SCH26775,CUST9798,ALD1056,DRV1409,2025-03-12T20:30:43,20:30,08:00,12:00,Low,Scheduled,7.35,['Standard Delivery'],Scheduled,2025-10-04T23:50:01.106429
SCH10890,CUST4363,ALD3824,DRV1292,2025-04-20T07:52:27,07:52,08:00,12:00,Medium,Express,1.87,['Express Delivery'],Scheduled,2025-10-04T23:50:01.106514
SCH47918,CUST8676,ALD4986,DRV2276,2025-03-01T13:42:09,13:42,20:00,24:00,Medium,Standard,4.82,['Standard Delivery'],Completed,2025-10-04T23:50:01.106582
SCH36130,CUST7144,ALD2230,DRV4498,2025-03-13T09:52:36,09:52,12:00,16:00,Medium,Refrigerated,3.87,['Temperature Control'],Completed,2025-10-04T23:50:01.106647
