schedule_id,customer_id,vehicle_id,driver_id,scheduled_date,scheduled_time,delivery_window_start,delivery_window_end,priority_level,delivery_type,estimated_duration_hours,special_requirements,status,created_at
SCH16655,CUST6864,ALD8405,DRV6734,2025-06-15T16:55:15,16:55,12:00,16:00,Medium,Scheduled,4.65,['Standard Delivery'],In Progress,2025-10-04T21:14:54.235799
SCH42679,CUST3941,ALD2172,DRV7984,2025-02-25T11:00:09,11:00,08:00,12:00,Medium,Emergency,0.74,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.235868
SCH66162,CUST4413,ALD4419,DRV5100,2025-03-03T01:05:27,01:05,12:00,16:00,Medium,Express,3.99,['Express Delivery'],Scheduled,2025-10-04T21:14:54.235932
SCH43769,CUST9040,ALD7105,DRV1141,2025-03-12T07:45:09,07:45,20:00,24:00,Medium,Express,1.4,['Express Delivery'],In Progress,2025-10-04T21:14:54.236002
SCH69134,CUST4932,ALD2756,DRV6566,2025-02-15T17:06:04,17:06,20:00,24:00,High,Scheduled,3.93,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.236068
SCH14050,CUST4519,ALD3149,DRV6941,2025-02-11T01:40:12,01:40,20:00,24:00,Medium,Refrigerated,6.58,['Temperature Control'],Scheduled,2025-10-04T21:14:54.236132
SCH81145,CUST3974,ALD3003,DRV4554,2025-04-08T06:18:06,06:18,08:00,12:00,Low,Refrigerated,2.24,['Temperature Control'],Cancelled,2025-10-04T21:14:54.236195
SCH49724,CUST9706,ALD8076,DRV7758,2025-06-25T04:39:12,04:39,12:00,16:00,High,Standard,3.17,['Fragile Handling'],Cancelled,2025-10-04T21:14:54.236260
SCH67240,CUST2475,ALD7251,DRV7530,2025-03-09T00:31:35,00:31,16:00,20:00,Low,Refrigerated,4.31,['Temperature Control'],Completed,2025-10-04T21:14:54.236331
SCH56103,CUST7690,ALD8528,DRV1559,2025-02-12T17:15:25,17:15,20:00,24:00,Medium,Bulk,6.78,['Standard Delivery'],In Progress,2025-10-04T21:14:54.236396
SCH16341,CUST3398,ALD9660,DRV4596,2025-03-16T00:38:27,00:38,20:00,24:00,Medium,Emergency,0.57,['Hazardous Materials'],Cancelled,2025-10-04T21:14:54.236461
SCH79713,CUST4380,ALD3273,DRV5969,2025-06-23T07:21:58,07:21,20:00,24:00,Medium,Bulk,9.99,['Fragile Handling'],Cancelled,2025-10-04T21:14:54.236532
SCH16707,CUST1440,ALD9177,DRV2445,2025-04-27T19:38:54,19:38,16:00,20:00,Medium,Standard,6.46,['Standard Delivery'],Completed,2025-10-04T21:14:54.236596
SCH47422,CUST9005,ALD5361,DRV6339,2025-06-13T01:12:45,01:12,16:00,20:00,High,Standard,4.45,['Fragile Handling'],Scheduled,2025-10-04T21:14:54.236665
SCH73650,CUST9595,ALD9619,DRV7771,2025-04-16T17:26:39,17:26,08:00,12:00,Medium,Refrigerated,5.04,['Temperature Control'],Scheduled,2025-10-04T21:14:54.236731
SCH86754,CUST1369,ALD2915,DRV1340,2025-02-07T03:21:06,03:21,20:00,24:00,Low,Emergency,0.84,['Standard Delivery'],In Progress,2025-10-04T21:14:54.236835
SCH75675,CUST2255,ALD8692,DRV9500,2025-03-11T23:14:17,23:14,12:00,16:00,High,Scheduled,5.43,['Hazardous Materials'],Cancelled,2025-10-04T21:14:54.236901
SCH76489,CUST5971,ALD5032,DRV6244,2025-02-13T14:49:25,14:49,12:00,16:00,Low,Bulk,10.29,['Fragile Handling'],Scheduled,2025-10-04T21:14:54.236965
SCH15673,CUST7989,ALD2754,DRV3709,2025-04-23T19:29:29,19:29,08:00,12:00,Medium,Bulk,7.42,"['Hazardous Materials', 'Fragile Handling']",Scheduled,2025-10-04T21:14:54.237029
SCH91883,CUST5595,ALD2311,DRV2015,2025-03-12T22:58:40,22:58,16:00,20:00,Medium,Bulk,5.91,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.237092
SCH61001,CUST2928,ALD4089,DRV8456,2025-04-05T02:39:56,02:39,20:00,24:00,Medium,Bulk,9.37,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.237156
SCH69674,CUST8261,ALD2571,DRV3197,2025-06-23T10:30:08,10:30,20:00,24:00,High,Scheduled,4.21,['Standard Delivery'],Completed,2025-10-04T21:14:54.237227
SCH78742,CUST6804,ALD1320,DRV9937,2025-02-22T21:09:35,21:09,12:00,16:00,Medium,Bulk,10.17,['Standard Delivery'],Completed,2025-10-04T21:14:54.237292
SCH77411,CUST3758,ALD6010,DRV5384,2025-04-09T08:26:53,08:26,16:00,20:00,Medium,Refrigerated,3.44,['Temperature Control'],Scheduled,2025-10-04T21:14:54.237362
SCH23291,CUST3060,ALD8993,DRV1184,2025-02-28T07:43:42,07:43,12:00,16:00,Medium,Express,3.19,['Express Delivery'],Scheduled,2025-10-04T21:14:54.237427
SCH69502,CUST3847,ALD2207,DRV4866,2025-03-19T05:34:15,05:34,20:00,24:00,Medium,Express,1.31,['Express Delivery'],Scheduled,2025-10-04T21:14:54.237491
SCH28270,CUST2281,ALD2886,DRV4273,2025-02-09T03:08:02,03:08,08:00,12:00,Low,Bulk,7.37,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.237554
SCH71825,CUST5953,ALD9961,DRV1984,2025-03-29T18:17:10,18:17,16:00,20:00,High,Express,3.24,['Express Delivery'],Scheduled,2025-10-04T21:14:54.237618
SCH60515,CUST3308,ALD3990,DRV5461,2025-05-23T22:04:29,22:04,20:00,24:00,Low,Emergency,1.55,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.237682
SCH87299,CUST3772,ALD6210,DRV5553,2025-03-16T03:03:40,03:03,20:00,24:00,Low,Express,2.22,['Express Delivery'],Scheduled,2025-10-04T21:14:54.237745
SCH74946,CUST2992,ALD1477,DRV4800,2025-04-17T02:28:37,02:28,16:00,20:00,Low,Express,3.27,['Express Delivery'],Scheduled,2025-10-04T21:14:54.237809
SCH74885,CUST4450,ALD8015,DRV4086,2025-02-09T22:55:55,22:55,08:00,12:00,Low,Refrigerated,7.13,['Temperature Control'],In Progress,2025-10-04T21:14:54.237878
SCH45973,CUST6491,ALD6691,DRV2899,2025-05-26T00:06:54,00:06,12:00,16:00,Low,Bulk,4.86,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.237941
SCH33554,CUST5587,ALD8756,DRV1427,2025-05-29T18:08:04,18:08,16:00,20:00,Medium,Bulk,6.15,['Standard Delivery'],Completed,2025-10-04T21:14:54.238075
SCH95086,CUST9065,ALD2053,DRV7823,2025-04-09T13:45:49,13:45,20:00,24:00,Medium,Express,2.56,"['Fragile Handling', 'Express Delivery']",Cancelled,2025-10-04T21:14:54.238143
SCH30985,CUST9007,ALD5470,DRV6765,2025-04-01T08:13:21,08:13,20:00,24:00,Medium,Refrigerated,5.93,"['Temperature Control', 'Hazardous Materials']",Scheduled,2025-10-04T21:14:54.238246
SCH69388,CUST7855,ALD5081,DRV8613,2025-02-25T17:31:10,17:31,20:00,24:00,Low,Express,1.8,"['Hazardous Materials', 'Express Delivery']",Scheduled,2025-10-04T21:14:54.238312
SCH70444,CUST4791,ALD6360,DRV6734,2025-02-11T03:19:55,03:19,20:00,24:00,Low,Express,3.62,['Express Delivery'],Cancelled,2025-10-04T21:14:54.238376
SCH42232,CUST4851,ALD5951,DRV1125,2025-02-19T02:52:16,02:52,20:00,24:00,High,Bulk,10.65,['Standard Delivery'],In Progress,2025-10-04T21:14:54.238440
SCH61622,CUST9974,ALD7081,DRV4860,2025-03-28T08:26:11,08:26,08:00,12:00,Medium,Express,1.14,['Express Delivery'],Scheduled,2025-10-04T21:14:54.238527
SCH84530,CUST7258,ALD2576,DRV3616,2025-06-25T23:46:36,23:46,12:00,16:00,Low,Scheduled,5.89,['Standard Delivery'],In Progress,2025-10-04T21:14:54.238592
SCH57741,CUST9110,ALD3080,DRV8432,2025-05-03T17:29:53,17:29,12:00,16:00,Medium,Express,2.1,['Express Delivery'],Completed,2025-10-04T21:14:54.238656
SCH68400,CUST8732,ALD3290,DRV8780,2025-02-05T10:55:26,10:55,20:00,24:00,Medium,Express,3.91,['Express Delivery'],Completed,2025-10-04T21:14:54.238720
SCH73296,CUST3466,ALD7176,DRV2823,2025-02-11T19:39:17,19:39,16:00,20:00,Medium,Bulk,8.56,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.238797
SCH89751,CUST4649,ALD8286,DRV3777,2025-02-05T09:48:11,09:48,16:00,20:00,Medium,Refrigerated,5.49,['Temperature Control'],Scheduled,2025-10-04T21:14:54.238862
SCH78466,CUST6369,ALD9217,DRV5980,2025-06-17T16:57:05,16:57,16:00,20:00,Medium,Express,2.15,['Express Delivery'],Completed,2025-10-04T21:14:54.238926
SCH11849,CUST2876,ALD2567,DRV6331,2025-05-23T18:42:25,18:42,12:00,16:00,Low,Scheduled,2.78,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.239027
SCH84090,CUST5171,ALD1228,DRV1415,2025-06-19T22:29:47,22:29,16:00,20:00,Medium,Bulk,9.86,['Fragile Handling'],In Progress,2025-10-04T21:14:54.239091
SCH96004,CUST2740,ALD1121,DRV8159,2025-04-15T20:47:39,20:47,12:00,16:00,Low,Bulk,11.16,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.239155
SCH82124,CUST6157,ALD4990,DRV3250,2025-03-07T20:02:35,20:02,12:00,16:00,Low,Emergency,1.47,['Fragile Handling'],Scheduled,2025-10-04T21:14:54.239220
SCH38058,CUST9746,ALD2431,DRV9045,2025-03-11T12:43:11,12:43,12:00,16:00,Low,Express,2.07,['Express Delivery'],Scheduled,2025-10-04T21:14:54.239284
SCH44466,CUST8849,ALD9111,DRV1295,2025-05-12T15:09:56,15:09,08:00,12:00,Medium,Refrigerated,5.67,['Temperature Control'],Scheduled,2025-10-04T21:14:54.239348
SCH24582,CUST3526,ALD5667,DRV5097,2025-06-05T23:13:31,23:13,16:00,20:00,Low,Emergency,1.13,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.239412
SCH80679,CUST5500,ALD4731,DRV5521,2025-05-16T05:59:24,05:59,12:00,16:00,Medium,Emergency,0.97,['Fragile Handling'],Scheduled,2025-10-04T21:14:54.239483
SCH16047,CUST3977,ALD5955,DRV2398,2025-06-06T08:07:55,08:07,12:00,16:00,Medium,Refrigerated,7.96,['Temperature Control'],Completed,2025-10-04T21:14:54.239549
SCH85835,CUST4354,ALD1168,DRV8082,2025-05-05T18:13:43,18:13,16:00,20:00,Low,Refrigerated,5.09,['Temperature Control'],In Progress,2025-10-04T21:14:54.239612
SCH38994,CUST2005,ALD7476,DRV5684,2025-05-06T23:32:02,23:32,20:00,24:00,Medium,Scheduled,2.63,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.239675
SCH34093,CUST5002,ALD1056,DRV4000,2025-06-17T04:11:30,04:11,16:00,20:00,Medium,Scheduled,7.83,['Standard Delivery'],Completed,2025-10-04T21:14:54.239739
SCH43433,CUST9210,ALD9465,DRV8581,2025-03-02T12:02:54,12:02,08:00,12:00,High,Bulk,11.12,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.239803
SCH23000,CUST4821,ALD3513,DRV7508,2025-02-05T22:10:38,22:10,20:00,24:00,Medium,Standard,2.74,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.239909
SCH58763,CUST5264,ALD9022,DRV1392,2025-03-19T08:43:48,08:43,20:00,24:00,Low,Refrigerated,5.95,['Temperature Control'],Cancelled,2025-10-04T21:14:54.239974
SCH40598,CUST4708,ALD1710,DRV6121,2025-03-03T00:10:29,00:10,16:00,20:00,Medium,Scheduled,3.76,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.240038
SCH71525,CUST4819,ALD3388,DRV7511,2025-03-17T12:48:36,12:48,08:00,12:00,High,Bulk,11.93,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.240102
SCH39682,CUST4073,ALD9153,DRV9364,2025-04-09T05:57:42,05:57,12:00,16:00,High,Scheduled,3.83,['Standard Delivery'],Completed,2025-10-04T21:14:54.240172
SCH36948,CUST2282,ALD5156,DRV3146,2025-02-03T08:25:07,08:25,12:00,16:00,Medium,Emergency,1.39,"['Hazardous Materials', 'Fragile Handling']",Completed,2025-10-04T21:14:54.240237
SCH68821,CUST6158,ALD5158,DRV4117,2025-06-08T03:36:30,03:36,08:00,12:00,Low,Bulk,9.79,['Standard Delivery'],In Progress,2025-10-04T21:14:54.240301
SCH61246,CUST8768,ALD6334,DRV5722,2025-03-28T02:24:54,02:24,20:00,24:00,Low,Standard,7.2,['Fragile Handling'],Scheduled,2025-10-04T21:14:54.240366
SCH80733,CUST7965,ALD9948,DRV9361,2025-03-31T21:28:56,21:28,16:00,20:00,Low,Refrigerated,7.59,['Temperature Control'],In Progress,2025-10-04T21:14:54.240430
SCH37995,CUST9115,ALD4857,DRV8777,2025-06-27T11:42:50,11:42,12:00,16:00,Medium,Refrigerated,7.82,['Temperature Control'],Scheduled,2025-10-04T21:14:54.240493
SCH10942,CUST4575,ALD7386,DRV3621,2025-04-13T15:41:18,15:41,12:00,16:00,Medium,Scheduled,5.31,['Standard Delivery'],Completed,2025-10-04T21:14:54.240556
SCH44027,CUST1572,ALD3874,DRV1903,2025-03-21T18:54:36,18:54,12:00,16:00,High,Standard,3.41,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.240619
SCH60699,CUST4404,ALD2692,DRV9439,2025-03-24T11:20:47,11:20,08:00,12:00,High,Refrigerated,5.34,['Temperature Control'],Scheduled,2025-10-04T21:14:54.240682
SCH36660,CUST4601,ALD6168,DRV3557,2025-05-20T22:50:28,22:50,08:00,12:00,Medium,Express,3.12,"['Fragile Handling', 'Express Delivery']",Cancelled,2025-10-04T21:14:54.240793
SCH52714,CUST4292,ALD1800,DRV8970,2025-02-16T02:28:52,02:28,16:00,20:00,Medium,Scheduled,4.63,['Fragile Handling'],Scheduled,2025-10-04T21:14:54.240890
SCH75283,CUST7865,ALD1506,DRV1808,2025-05-16T16:19:09,16:19,20:00,24:00,Medium,Refrigerated,6.32,['Temperature Control'],Scheduled,2025-10-04T21:14:54.240958
SCH12813,CUST2756,ALD6451,DRV1377,2025-03-08T14:55:03,14:55,16:00,20:00,High,Refrigerated,7.6,['Temperature Control'],Scheduled,2025-10-04T21:14:54.241022
SCH33381,CUST1480,ALD4733,DRV2763,2025-02-10T20:36:21,20:36,08:00,12:00,Medium,Bulk,9.2,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.241085
SCH50242,CUST1879,ALD9466,DRV2120,2025-04-20T12:32:25,12:32,12:00,16:00,Low,Standard,3.06,['Standard Delivery'],In Progress,2025-10-04T21:14:54.241149
SCH98601,CUST9947,ALD2268,DRV5934,2025-02-25T13:37:48,13:37,12:00,16:00,Medium,Refrigerated,7.24,['Temperature Control'],In Progress,2025-10-04T21:14:54.241213
SCH66276,CUST3702,ALD3926,DRV7356,2025-05-15T19:55:09,19:55,16:00,20:00,Medium,Scheduled,3.72,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.241276
SCH38190,CUST3654,ALD4043,DRV6695,2025-04-09T13:53:29,13:53,12:00,16:00,Medium,Bulk,6.07,['Standard Delivery'],Completed,2025-10-04T21:14:54.241340
SCH20288,CUST2671,ALD4875,DRV8549,2025-03-20T18:54:07,18:54,20:00,24:00,Medium,Bulk,8.45,['Standard Delivery'],In Progress,2025-10-04T21:14:54.241404
SCH36812,CUST5241,ALD7551,DRV9998,2025-02-08T01:01:22,01:01,08:00,12:00,Medium,Emergency,1.36,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.241468
SCH99612,CUST4055,ALD2485,DRV5884,2025-05-24T14:52:56,14:52,20:00,24:00,Medium,Express,1.47,['Express Delivery'],Cancelled,2025-10-04T21:14:54.241565
SCH19791,CUST2023,ALD6886,DRV2932,2025-03-06T06:54:04,06:54,12:00,16:00,Medium,Bulk,4.8,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.241667
SCH79804,CUST1047,ALD8526,DRV8506,2025-05-19T21:03:20,21:03,12:00,16:00,Medium,Express,2.08,['Express Delivery'],In Progress,2025-10-04T21:14:54.241739
SCH98680,CUST5938,ALD8330,DRV9862,2025-01-31T05:20:03,05:20,16:00,20:00,Medium,Emergency,1.97,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.241804
SCH40955,CUST4689,ALD7005,DRV9611,2025-02-10T19:54:22,19:54,20:00,24:00,Medium,Bulk,7.98,['Hazardous Materials'],Cancelled,2025-10-04T21:14:54.241872
SCH33174,CUST2488,ALD5537,DRV4940,2025-05-27T17:50:57,17:50,16:00,20:00,Medium,Scheduled,6.75,['Standard Delivery'],Completed,2025-10-04T21:14:54.241936
SCH36491,CUST5785,ALD5614,DRV6375,2025-05-29T21:30:27,21:30,20:00,24:00,High,Standard,5.66,['Hazardous Materials'],Scheduled,2025-10-04T21:14:54.241999
SCH20501,CUST1483,ALD6939,DRV9188,2025-05-31T16:38:27,16:38,08:00,12:00,High,Express,3.45,['Express Delivery'],Completed,2025-10-04T21:14:54.242063
SCH79260,CUST8419,ALD9383,DRV4632,2025-03-01T18:31:13,18:31,12:00,16:00,Medium,Express,2.88,['Express Delivery'],Scheduled,2025-10-04T21:14:54.242126
SCH33287,CUST2236,ALD2985,DRV5502,2025-02-09T22:36:24,22:36,12:00,16:00,Medium,Bulk,9.64,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.242190
SCH43613,CUST1047,ALD1663,DRV8115,2025-02-28T20:41:43,20:41,16:00,20:00,Low,Express,2.54,"['Fragile Handling', 'Express Delivery']",Scheduled,2025-10-04T21:14:54.242292
SCH72336,CUST9571,ALD5665,DRV6796,2025-02-10T18:42:41,18:42,20:00,24:00,Medium,Bulk,5.66,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.242367
SCH84661,CUST3320,ALD8333,DRV8228,2025-04-04T12:00:56,12:00,20:00,24:00,Medium,Bulk,9.53,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.242433
SCH22194,CUST8231,ALD2592,DRV5593,2025-04-05T13:24:25,13:24,20:00,24:00,Medium,Standard,3.98,['Fragile Handling'],Scheduled,2025-10-04T21:14:54.242498
SCH45666,CUST6820,ALD3777,DRV2708,2025-04-04T05:38:26,05:38,12:00,16:00,Low,Emergency,1.12,['Fragile Handling'],Scheduled,2025-10-04T21:14:54.242569
SCH93921,CUST6215,ALD2031,DRV9222,2025-05-01T07:28:47,07:28,20:00,24:00,High,Bulk,9.13,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.242633
SCH77293,CUST3108,ALD8461,DRV9475,2025-06-15T11:35:26,11:35,20:00,24:00,High,Express,2.65,['Express Delivery'],Cancelled,2025-10-04T21:14:54.242697
SCH79907,CUST5682,ALD7369,DRV7560,2025-04-15T11:28:29,11:28,08:00,12:00,Medium,Bulk,11.29,['Fragile Handling'],Scheduled,2025-10-04T21:14:54.242768
SCH12157,CUST1966,ALD2956,DRV8457,2025-04-20T09:36:08,09:36,12:00,16:00,Medium,Emergency,1.39,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.242831
SCH92409,CUST6735,ALD9695,DRV9429,2025-03-31T04:54:57,04:54,20:00,24:00,Medium,Scheduled,5.64,['Standard Delivery'],Completed,2025-10-04T21:14:54.242895
SCH14025,CUST9702,ALD4409,DRV2427,2025-04-23T06:44:03,06:44,12:00,16:00,Medium,Bulk,4.6,['Standard Delivery'],In Progress,2025-10-04T21:14:54.242964
SCH19385,CUST5583,ALD1270,DRV8403,2025-02-06T22:32:02,22:32,20:00,24:00,Medium,Standard,6.21,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.243029
SCH89117,CUST7352,ALD4805,DRV4540,2025-03-23T12:06:28,12:06,20:00,24:00,Medium,Bulk,7.02,['Standard Delivery'],In Progress,2025-10-04T21:14:54.243093
SCH22064,CUST7722,ALD6677,DRV7888,2025-03-27T23:49:22,23:49,08:00,12:00,Low,Bulk,11.33,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.243157
SCH47764,CUST6635,ALD1192,DRV4434,2025-02-21T03:08:40,03:08,08:00,12:00,Medium,Express,2.58,['Express Delivery'],In Progress,2025-10-04T21:14:54.243220
SCH64308,CUST4296,ALD2345,DRV4550,2025-05-26T14:49:43,14:49,08:00,12:00,Medium,Scheduled,5.97,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.243284
SCH23775,CUST4993,ALD5658,DRV5448,2025-03-20T20:49:14,20:49,20:00,24:00,Low,Standard,4.25,['Standard Delivery'],Completed,2025-10-04T21:14:54.243347
SCH98910,CUST3240,ALD5935,DRV5546,2025-03-22T13:13:52,13:13,20:00,24:00,Medium,Bulk,11.08,['Standard Delivery'],Completed,2025-10-04T21:14:54.243449
SCH60077,CUST5096,ALD7221,DRV6410,2025-05-25T06:34:38,06:34,12:00,16:00,Medium,Bulk,7.15,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.243514
SCH88791,CUST7496,ALD3883,DRV8277,2025-02-04T17:27:27,17:27,08:00,12:00,Medium,Express,3.6,['Express Delivery'],In Progress,2025-10-04T21:14:54.243580
SCH14741,CUST5743,ALD1500,DRV4410,2025-06-13T00:39:17,00:39,08:00,12:00,Low,Standard,6.36,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.243649
SCH85042,CUST6655,ALD1423,DRV5760,2025-03-28T12:56:17,12:56,12:00,16:00,High,Bulk,11.65,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.243715
SCH79058,CUST1639,ALD6798,DRV1538,2025-05-22T03:41:51,03:41,08:00,12:00,Low,Express,1.45,['Express Delivery'],Scheduled,2025-10-04T21:14:54.243778
SCH22837,CUST2639,ALD6042,DRV7845,2025-05-02T15:37:19,15:37,12:00,16:00,Medium,Standard,7.91,['Standard Delivery'],Completed,2025-10-04T21:14:54.243847
SCH89309,CUST2137,ALD7517,DRV2139,2025-02-13T13:10:46,13:10,20:00,24:00,Medium,Bulk,9.49,['Standard Delivery'],In Progress,2025-10-04T21:14:54.243912
SCH88423,CUST7198,ALD1131,DRV7274,2025-03-29T20:11:06,20:11,08:00,12:00,Medium,Express,2.62,"['Fragile Handling', 'Express Delivery']",Scheduled,2025-10-04T21:14:54.243976
SCH84140,CUST3795,ALD8566,DRV1014,2025-02-15T00:30:34,00:30,08:00,12:00,Medium,Standard,6.74,['Standard Delivery'],In Progress,2025-10-04T21:14:54.244039
SCH14680,CUST2235,ALD8182,DRV4782,2025-06-26T19:39:09,19:39,16:00,20:00,Medium,Scheduled,2.33,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.244103
SCH15381,CUST3527,ALD1598,DRV4931,2025-02-28T17:47:45,17:47,16:00,20:00,Medium,Bulk,8.08,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.244166
SCH16162,CUST1482,ALD7192,DRV2670,2025-04-14T06:23:28,06:23,12:00,16:00,Low,Express,1.62,"['Hazardous Materials', 'Fragile Handling', 'Express Delivery']",Completed,2025-10-04T21:14:54.244229
SCH35525,CUST7816,ALD3856,DRV6842,2025-04-19T21:29:37,21:29,08:00,12:00,Low,Standard,4.53,['Standard Delivery'],In Progress,2025-10-04T21:14:54.244304
SCH51748,CUST5168,ALD4651,DRV9162,2025-05-12T16:41:56,16:41,20:00,24:00,Medium,Express,2.55,['Express Delivery'],Scheduled,2025-10-04T21:14:54.244369
SCH25669,CUST1345,ALD3064,DRV2751,2025-02-18T22:42:10,22:42,08:00,12:00,Medium,Scheduled,3.67,['Hazardous Materials'],Scheduled,2025-10-04T21:14:54.244432
SCH94952,CUST4406,ALD3056,DRV6952,2025-03-26T07:52:56,07:52,12:00,16:00,Medium,Refrigerated,3.03,['Temperature Control'],In Progress,2025-10-04T21:14:54.244496
SCH38531,CUST5377,ALD9620,DRV9318,2025-02-27T16:56:19,16:56,16:00,20:00,Low,Express,1.3,['Express Delivery'],Cancelled,2025-10-04T21:14:54.244559
SCH39631,CUST4947,ALD1914,DRV8004,2025-03-23T18:03:33,18:03,12:00,16:00,Low,Bulk,9.74,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.244629
SCH19552,CUST2368,ALD4136,DRV5965,2025-02-15T01:37:36,01:37,20:00,24:00,Low,Express,1.58,"['Hazardous Materials', 'Fragile Handling', 'Express Delivery']",Completed,2025-10-04T21:14:54.244693
SCH25662,CUST4211,ALD5739,DRV8145,2025-02-10T00:58:32,00:58,12:00,16:00,Medium,Refrigerated,4.93,"['Temperature Control', 'Fragile Handling']",Cancelled,2025-10-04T21:14:54.244756
SCH32066,CUST3492,ALD1854,DRV1242,2025-04-16T06:00:46,06:00,16:00,20:00,Medium,Bulk,4.53,['Standard Delivery'],Cancelled,2025-10-04T21:14:54.244819
SCH27496,CUST7430,ALD8991,DRV3443,2025-02-26T13:11:54,13:11,12:00,16:00,Medium,Bulk,4.23,['Standard Delivery'],In Progress,2025-10-04T21:14:54.244883
SCH15803,CUST2776,ALD2206,DRV3742,2025-03-26T21:17:31,21:17,08:00,12:00,Medium,Scheduled,5.28,['Fragile Handling'],In Progress,2025-10-04T21:14:54.244952
SCH76258,CUST3717,ALD6681,DRV4075,2025-05-04T05:47:54,05:47,08:00,12:00,Medium,Express,1.6,['Express Delivery'],Scheduled,2025-10-04T21:14:54.245017
SCH18301,CUST4754,ALD8537,DRV8070,2025-03-13T12:29:25,12:29,08:00,12:00,Low,Scheduled,2.64,['Fragile Handling'],Scheduled,2025-10-04T21:14:54.245088
SCH90163,CUST4147,ALD5116,DRV9286,2025-04-15T21:58:53,21:58,16:00,20:00,Medium,Bulk,6.37,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.245158
SCH65713,CUST5859,ALD4493,DRV4488,2025-03-30T12:01:33,12:01,20:00,24:00,Medium,Scheduled,7.08,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.245222
SCH87821,CUST7589,ALD4094,DRV2101,2025-06-19T22:58:40,22:58,08:00,12:00,Medium,Refrigerated,7.52,"['Temperature Control', 'Fragile Handling']",Scheduled,2025-10-04T21:14:54.245286
SCH22104,CUST1817,ALD6910,DRV8371,2025-02-15T00:22:06,00:22,16:00,20:00,Medium,Scheduled,7.69,['Fragile Handling'],Scheduled,2025-10-04T21:14:54.245349
SCH97781,CUST3284,ALD6092,DRV3497,2025-04-23T12:30:14,12:30,12:00,16:00,High,Scheduled,5.56,['Standard Delivery'],Completed,2025-10-04T21:14:54.245412
SCH37645,CUST7107,ALD1872,DRV3372,2025-04-20T12:40:50,12:40,08:00,12:00,Medium,Express,3.03,['Express Delivery'],Completed,2025-10-04T21:14:54.245475
SCH86613,CUST9239,ALD5838,DRV3607,2025-02-10T03:24:51,03:24,12:00,16:00,Medium,Bulk,8.81,['Standard Delivery'],Completed,2025-10-04T21:14:54.245539
SCH74098,CUST9122,ALD5708,DRV2770,2025-05-03T12:35:52,12:35,16:00,20:00,High,Standard,5.42,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.245607
SCH73634,CUST9218,ALD7915,DRV8437,2025-03-09T17:23:36,17:23,08:00,12:00,Medium,Refrigerated,4.17,['Temperature Control'],In Progress,2025-10-04T21:14:54.245674
SCH75473,CUST8839,ALD5752,DRV8716,2025-05-26T19:43:56,19:43,12:00,16:00,Medium,Standard,4.37,['Standard Delivery'],Scheduled,2025-10-04T21:14:54.245737
SCH50325,CUST9473,ALD7868,DRV1211,2025-05-11T02:14:08,02:14,16:00,20:00,Medium,Express,3.48,"['Fragile Handling', 'Express Delivery']",Scheduled,2025-10-04T21:14:54.245808
SCH87405,CUST5091,ALD1579,DRV9746,2025-06-16T19:40:51,19:40,20:00,24:00,Medium,Bulk,6.39,['Standard Delivery'],Completed,2025-10-04T21:14:54.245877
