metrics_id,date,vehicle_id,driver_id,depot_id,route_id,total_distance_km,total_fuel_consumed_liters,average_fuel_efficiency,total_delivery_time_hours,on_time_delivery_rate,accidents_count,violations_count,safety_score,total_fuel_cost_sar,maintenance_cost_sar,total_operating_cost_sar,customer_satisfaction_score,delivery_success_rate,complaint_count,co2_emissions_kg,fuel_waste_liters,environmental_score,created_at,warehouse_id,supplier_id,inventory_turnover,stock_accuracy_percent,stockout_incidents,overstock_value_sar,order_fulfillment_rate,average_order_cycle_time_days,order_accuracy_rate,supplier_performance_score,supplier_reliability_percent,cost_savings_sar,transportation_cost_sar,fuel_efficiency_km_per_liter,route_optimization_savings_sar,defect_rate_percent,return_rate_percent,carbon_footprint_kg_co2,waste_reduction_percent,sustainability_score
PERF43223,2025-04-15T04:22:55,ALD2095,DRV5474,DEP5,RT31926,1282.84,152.18,8.43,25.66,0.912,0.0,0.0,5.0,417.14,1452.37,2538.36,4.9,0.934,0.0,407.84,10.4,4.9,2025-10-04T23:50:06.863884,,,,,,,,,,,,,,,,,,,,
PERF34298,2025-01-05T00:30:17,ALD4486,DRV1109,DEP4,RT67488,381.29,36.84,10.35,5.78,0.868,0.0,0.0,5.0,80.67,499.57,1195.37,4.8,0.962,0.0,98.73,2.46,4.7,2025-10-04T23:50:06.864013,,,,,,,,,,,,,,,,,,,,
PERF91978,2025-01-10T14:43:46,ALD1502,DRV2034,DEP5,RT89669,674.76,76.94,8.77,11.33,0.872,0.0,1.0,4.8,194.62,632.57,1039.88,4.1,0.926,1.0,206.2,5.58,4.6,2025-10-04T23:50:06.864141,,,,,,,,,,,,,,,,,,,,
PERF18150,2025-05-28T22:30:54,ALD2506,DRV3506,DEP4,RT12848,870.71,137.12,6.35,12.89,0.941,0.0,1.0,4.8,352.18,896.75,2015.99,4.1,0.937,0.0,367.48,7.78,3.8,2025-10-04T23:50:06.864276,,,,,,,,,,,,,,,,,,,,
PERF75919,2025-01-25T17:25:20,ALD9638,DRV9676,DEP4,RT78899,686.45,61.02,11.25,11.28,0.945,0.0,0.0,5.0,158.36,649.83,1091.33,4.3,0.953,0.0,163.53,1.22,4.8,2025-10-04T23:50:06.864405,,,,,,,,,,,,,,,,,,,,
PERF73615,2025-04-28T10:37:26,ALD4911,DRV4173,DEP2,RT54635,1433.03,125.59,11.41,21.88,0.959,0.0,0.0,5.0,269.75,1233.92,1720.9,4.4,0.964,0.0,336.58,6.74,4.7,2025-10-04T23:50:06.864533,,,,,,,,,,,,,,,,,,,,
PERF80774,2025-05-13T23:39:23,ALD4151,DRV7178,DEP3,RT20264,528.32,79.33,6.66,10.91,0.898,0.0,0.0,5.0,193.7,450.76,1017.41,4.1,0.964,0.0,212.6,4.5,4.7,2025-10-04T23:50:06.864653,,,,,,,,,,,,,,,,,,,,
SCM78652,2025-04-14T14:32:53,,,,,,,,,0.89,,,,,,,4.8,,,,,,2025-10-04T23:50:43.124407,WH736,SUP2891,9.9,97.5,7.0,46162.63,0.96,8.46,0.962,4.0,87.34,7290.12,43103.02,10.2,14627.65,0.36,0.58,4896.02,7.42,3.9
SCM54597,2025-03-01T17:47:23,,,,,,,,,0.894,,,,,,,4.5,,,,,,2025-10-04T23:50:43.124551,WH677,SUP1554,5.1,99.18,1.0,44396.41,0.986,4.57,0.95,3.7,97.69,42791.31,72904.72,7.63,15098.3,1.98,0.8,9432.64,22.26,3.8
SCM86539,2025-02-28T15:12:50,,,,,,,,,0.883,,,,,,,5.0,,,,,,2025-10-04T23:50:43.124679,WH378,SUP6696,5.36,99.43,4.0,51730.92,0.965,5.64,0.958,4.4,91.63,16079.41,70244.31,11.76,13707.77,0.56,1.18,6175.54,13.02,4.8
SCM63163,2025-01-09T11:23:46,,,,,,,,,0.942,,,,,,,5.0,,,,,,2025-10-04T23:50:43.124794,WH725,SUP4695,10.81,98.95,10.0,64936.39,0.979,7.53,0.984,3.9,97.62,21135.4,21958.25,6.97,3402.77,0.27,1.9,2115.05,15.28,3.5
SCM62465,2025-01-30T01:18:15,,,,,,,,,0.949,,,,,,,4.9,,,,,,2025-10-04T23:50:43.124909,WH157,SUP6989,6.46,96.72,8.0,10173.1,0.959,5.61,0.961,4.1,94.88,15421.27,55978.74,7.76,7175.77,0.52,1.58,6464.0,8.51,4.5
SCM41099,2025-01-07T21:34:23,,,,,,,,,0.93,,,,,,,4.9,,,,,,2025-10-04T23:50:43.128545,WH134,SUP1827,5.98,98.78,9.0,76015.03,0.926,3.23,0.973,4.8,88.37,23026.81,83651.47,11.77,7357.34,0.99,1.33,5988.09,18.32,3.0
SCM97707,2025-06-19T07:53:46,,,,,,,,,0.951,,,,,,,4.0,,,,,,2025-10-04T23:50:43.128709,WH792,SUP9657,10.96,98.75,4.0,73140.07,0.927,3.85,0.955,3.8,91.13,17625.38,13206.08,10.39,13158.41,1.0,2.36,5140.14,23.16,3.5
SCM62261,2025-06-28T12:01:56,,,,,,,,,0.886,,,,,,,4.9,,,,,,2025-10-04T23:50:43.128831,WH852,SUP7395,6.71,98.5,7.0,20608.34,0.957,9.12,0.987,3.7,86.83,13382.68,85884.4,7.7,13681.25,1.01,1.26,8459.29,14.82,4.2
SCM67186,2025-06-11T01:33:29,,,,,,,,,0.89,,,,,,,4.5,,,,,,2025-10-04T23:50:43.129014,WH265,SUP3604,11.02,95.02,4.0,81770.55,0.965,2.52,0.95,4.1,96.61,29931.12,22706.39,6.75,7938.34,1.33,1.58,1353.5,6.22,3.8
SCM97240,2025-01-15T17:12:32,,,,,,,,,0.922,,,,,,,4.1,,,,,,2025-10-04T23:50:43.129149,WH615,SUP6341,8.36,96.67,7.0,85026.17,0.965,5.23,0.974,3.8,86.07,49182.93,71199.47,6.45,18129.02,1.49,0.66,6472.08,10.69,4.6
SCM60334,2025-06-16T19:50:10,,,,,,,,,0.966,,,,,,,4.9,,,,,,2025-10-04T23:50:43.129276,WH675,SUP5852,4.99,95.53,8.0,21667.29,0.928,6.76,0.954,4.9,88.05,29191.2,60642.23,10.29,7606.2,1.37,0.93,3195.76,16.87,3.8
SCM64926,2025-01-09T13:28:53,,,,,,,,,0.931,,,,,,,5.0,,,,,,2025-10-04T23:50:43.129430,WH959,SUP1615,9.5,95.35,5.0,36194.78,0.951,2.48,0.975,3.8,94.11,13589.1,43397.32,11.16,14067.05,0.49,1.98,4267.85,21.63,3.2
SCM57583,2025-01-27T13:54:48,,,,,,,,,0.964,,,,,,,4.8,,,,,,2025-10-04T23:50:43.129644,WH361,SUP8668,5.78,96.15,8.0,36582.55,0.948,5.49,0.977,4.8,97.03,14035.63,79575.6,11.15,16211.88,0.7,1.83,7677.52,7.99,4.4
SCM96851,2025-04-26T20:40:14,,,,,,,,,0.902,,,,,,,4.5,,,,,,2025-10-04T23:50:43.129772,WH886,SUP5855,8.01,97.15,3.0,85252.07,0.956,5.43,0.988,4.3,88.7,22443.47,11258.91,7.79,8632.03,1.42,2.57,2308.47,19.56,4.0
SCM23455,2025-04-19T07:51:40,,,,,,,,,0.881,,,,,,,4.5,,,,,,2025-10-04T23:50:43.129902,WH692,SUP7395,9.55,95.44,5.0,90364.59,0.987,8.37,0.963,4.8,97.81,38657.84,44019.08,10.64,8501.43,1.66,1.18,2554.95,19.33,3.2
SCM61918,2025-03-26T06:50:24,,,,,,,,,0.902,,,,,,,4.0,,,,,,2025-10-04T23:50:43.130031,WH168,SUP6940,5.71,95.63,9.0,78690.26,0.983,6.43,0.966,4.2,95.13,39581.73,22167.29,11.1,2596.09,1.28,0.58,8219.72,15.54,4.9
SCM10536,2025-01-31T20:33:36,,,,,,,,,0.915,,,,,,,4.8,,,,,,2025-10-04T23:50:43.130183,WH359,SUP6233,7.28,95.61,7.0,46049.01,0.976,2.71,0.957,3.7,95.62,19424.35,33096.46,10.13,5248.32,0.26,2.63,6219.8,15.39,3.2
SCM24987,2025-05-20T12:07:45,,,,,,,,,0.895,,,,,,,4.0,,,,,,2025-10-04T23:50:43.130306,WH694,SUP8115,5.84,95.69,3.0,53556.0,0.962,8.4,0.955,3.6,90.44,27134.73,68914.75,9.61,5025.09,1.81,1.78,8733.6,14.07,3.5
SCM73452,2025-01-31T04:01:53,,,,,,,,,0.889,,,,,,,4.2,,,,,,2025-10-04T23:50:43.130430,WH310,SUP8336,11.63,95.09,2.0,90214.87,0.939,5.86,0.971,4.5,89.13,33978.56,85942.17,10.35,10748.67,1.26,1.43,6711.86,23.68,3.5
SCM69105,2025-04-27T19:33:03,,,,,,,,,0.939,,,,,,,4.3,,,,,,2025-10-04T23:50:43.130557,WH185,SUP9093,6.62,99.31,2.0,94823.28,0.955,9.63,0.979,3.8,92.24,27427.98,86299.28,9.77,7186.96,0.59,1.89,4483.4,24.67,3.1
SCM85152,2025-03-17T05:00:17,,,,,,,,,0.886,,,,,,,4.9,,,,,,2025-10-04T23:50:43.130682,WH280,SUP6639,7.24,98.39,7.0,11786.0,0.951,8.92,0.957,4.7,88.54,27354.92,78446.36,11.95,13320.14,1.62,1.08,8114.32,7.37,4.5
SCM98618,2025-02-06T12:54:13,,,,,,,,,0.887,,,,,,,4.8,,,,,,2025-10-04T23:50:43.130808,WH257,SUP9339,11.58,98.64,1.0,22043.61,0.95,8.97,0.958,3.8,96.14,39395.39,32928.63,10.74,9730.61,0.99,0.96,6034.96,13.98,4.0
SCM71711,2025-03-06T12:01:18,,,,,,,,,0.967,,,,,,,4.6,,,,,,2025-10-04T23:50:43.130932,WH725,SUP1034,10.56,99.05,3.0,99404.84,0.947,9.97,0.99,4.2,92.36,14343.07,82292.63,8.9,7036.13,0.18,1.5,4044.86,16.57,3.5
SCM36443,2025-03-18T09:38:04,,,,,,,,,0.916,,,,,,,4.1,,,,,,2025-10-04T23:50:43.131069,WH231,SUP1506,8.89,97.08,4.0,89057.8,0.927,5.59,0.978,3.7,96.78,16036.68,54593.85,7.92,10803.31,0.84,0.63,1916.83,14.76,4.1
SCM51564,2025-06-03T02:33:46,,,,,,,,,0.956,,,,,,,4.2,,,,,,2025-10-04T23:50:43.131192,WH128,SUP2031,9.45,99.34,10.0,52123.82,0.957,2.93,0.958,4.7,90.56,7600.84,56315.1,10.85,19051.66,1.75,0.97,9736.87,22.34,3.7
SCM13559,2025-01-26T08:23:54,,,,,,,,,0.933,,,,,,,4.5,,,,,,2025-10-04T23:50:43.131320,WH354,SUP4696,4.01,97.67,2.0,95300.97,0.937,4.17,0.97,4.6,88.89,34102.36,31825.05,9.42,9798.69,0.29,1.42,1905.73,20.19,4.4
SCM52327,2025-04-29T07:29:58,,,,,,,,,0.919,,,,,,,4.2,,,,,,2025-10-04T23:50:43.131463,WH666,SUP9526,10.25,95.93,2.0,46366.4,0.971,6.77,0.979,4.0,86.22,41557.0,74968.56,10.38,18485.92,1.68,2.82,3961.21,24.06,4.5
SCM43520,2025-04-14T23:14:19,,,,,,,,,0.889,,,,,,,4.2,,,,,,2025-10-04T23:50:43.131608,WH906,SUP2393,10.82,98.48,6.0,24652.97,0.957,2.58,0.97,4.3,91.85,24354.51,62894.84,7.78,15524.77,1.82,0.61,7160.82,6.64,3.4
SCM94111,2025-02-23T02:54:00,,,,,,,,,0.88,,,,,,,4.8,,,,,,2025-10-04T23:50:43.131747,WH757,SUP4613,11.75,98.26,2.0,62700.13,0.948,8.46,0.963,4.7,94.87,48546.15,46887.88,8.83,8528.04,1.06,1.04,2501.68,10.4,3.1
SCM16074,2025-05-07T08:25:52,,,,,,,,,0.902,,,,,,,4.1,,,,,,2025-10-04T23:50:43.132369,WH286,SUP9318,5.29,98.89,6.0,39455.21,0.939,4.31,0.959,4.3,93.53,46678.56,87061.23,6.31,12268.85,1.18,2.52,7526.87,9.45,3.7
SCM93933,2025-02-22T17:41:07,,,,,,,,,0.965,,,,,,,4.5,,,,,,2025-10-04T23:50:43.146072,WH159,SUP9117,4.42,99.05,8.0,29889.12,0.952,8.73,0.967,4.4,85.91,39246.8,40513.79,8.64,15480.32,0.16,2.69,5604.48,14.44,4.3
SCM88047,2025-05-05T02:10:22,,,,,,,,,0.921,,,,,,,4.6,,,,,,2025-10-04T23:50:43.146408,WH416,SUP7001,5.09,98.19,1.0,97815.27,0.957,3.74,0.956,4.3,94.16,20598.82,48640.28,8.83,6168.09,0.91,2.74,9320.67,5.72,3.1
SCM61673,2025-04-22T01:30:16,,,,,,,,,0.941,,,,,,,4.6,,,,,,2025-10-04T23:50:43.146565,WH382,SUP6595,5.83,96.06,1.0,84542.84,0.939,4.14,0.966,4.5,90.97,17959.48,91103.28,6.96,18486.03,1.74,1.57,6328.53,14.52,3.1
SCM90863,2025-03-17T15:53:13,,,,,,,,,0.955,,,,,,,5.0,,,,,,2025-10-04T23:50:43.146693,WH545,SUP5818,9.16,99.1,1.0,46370.84,0.942,7.88,0.977,3.8,97.37,37676.64,57628.17,8.09,15789.87,1.61,1.06,6308.07,22.75,3.6
SCM27077,2025-01-14T11:24:40,,,,,,,,,0.938,,,,,,,4.6,,,,,,2025-10-04T23:50:43.146817,WH669,SUP6428,4.45,99.02,9.0,42784.28,0.936,8.63,0.965,4.1,87.18,23316.3,78144.06,6.58,17730.26,1.48,1.67,1524.7,9.89,3.5
SCM89661,2025-03-26T04:49:12,,,,,,,,,0.884,,,,,,,4.6,,,,,,2025-10-04T23:50:43.146936,WH965,SUP5745,6.82,98.22,3.0,93287.52,0.935,3.9,0.971,4.8,96.9,49767.51,17806.55,9.36,9559.57,1.16,2.91,5460.35,22.07,3.4
SCM73212,2025-01-31T23:42:09,,,,,,,,,0.895,,,,,,,4.8,,,,,,2025-10-04T23:50:43.147052,WH889,SUP2199,7.91,97.26,7.0,79505.18,0.93,8.25,0.975,4.5,97.62,42425.46,22422.21,7.46,15091.39,0.92,1.77,4090.11,15.54,4.2
SCM31259,2025-05-23T12:21:46,,,,,,,,,0.913,,,,,,,4.6,,,,,,2025-10-04T23:50:43.147164,WH950,SUP3425,9.63,96.24,4.0,92904.36,0.953,8.79,0.958,5.0,91.57,11168.69,26577.4,8.7,3939.03,1.7,2.87,8250.18,19.87,3.4
SCM25674,2025-06-18T15:15:54,,,,,,,,,0.929,,,,,,,4.1,,,,,,2025-10-04T23:50:43.147277,WH761,SUP5965,7.01,97.12,6.0,11092.04,0.989,9.11,0.981,4.3,95.55,6529.61,66044.64,7.41,9945.02,1.11,2.26,6250.09,9.72,4.8
SCM73316,2025-04-19T05:38:03,,,,,,,,,0.915,,,,,,,4.1,,,,,,2025-10-04T23:50:43.147392,WH714,SUP7559,7.27,98.93,7.0,32978.51,0.946,8.22,0.962,4.8,90.86,10834.98,60039.27,6.59,8584.25,1.0,1.43,6690.47,13.91,4.9
SCM26549,2025-04-16T04:31:55,,,,,,,,,0.91,,,,,,,4.1,,,,,,2025-10-04T23:50:43.147507,WH779,SUP5205,11.72,99.13,4.0,75731.79,0.958,7.16,0.965,3.8,92.06,10847.07,23780.82,11.51,13506.04,1.07,0.81,1062.27,10.07,3.8
SCM24981,2025-05-30T23:40:42,,,,,,,,,0.968,,,,,,,4.1,,,,,,2025-10-04T23:50:43.147617,WH445,SUP9069,11.55,97.42,0.0,73670.65,0.923,2.43,0.984,4.1,87.66,14851.03,56957.99,9.17,9801.42,0.95,2.39,4826.9,23.31,3.7
SCM29990,2025-04-20T15:13:41,,,,,,,,,0.9,,,,,,,4.2,,,,,,2025-10-04T23:50:43.147744,WH137,SUP5521,8.2,96.42,3.0,60764.71,0.958,4.56,0.959,4.1,92.26,19140.14,49443.13,11.11,19717.85,1.11,1.84,8390.27,5.85,4.9
SCM15111,2025-04-04T08:57:03,,,,,,,,,0.887,,,,,,,4.8,,,,,,2025-10-04T23:50:43.147859,WH539,SUP8301,6.07,98.53,6.0,39548.28,0.983,4.04,0.958,4.2,91.14,18087.26,68672.29,6.49,6310.77,0.11,0.54,3260.57,21.98,3.3
SCM59501,2025-06-22T20:09:11,,,,,,,,,0.894,,,,,,,4.4,,,,,,2025-10-04T23:50:43.147982,WH636,SUP3550,7.25,96.91,3.0,91740.32,0.965,9.76,0.977,4.0,94.77,31663.95,76080.34,10.94,16986.62,1.24,0.84,3527.31,24.26,3.2
SCM48277,2025-04-21T14:18:21,,,,,,,,,0.894,,,,,,,4.0,,,,,,2025-10-04T23:50:43.148117,WH965,SUP3807,6.34,95.74,2.0,14805.89,0.948,8.45,0.978,3.7,90.69,49502.69,96170.15,10.14,9869.11,0.39,1.68,7755.22,20.66,3.9
SCM24312,2025-02-21T23:43:36,,,,,,,,,0.942,,,,,,,4.5,,,,,,2025-10-04T23:50:43.148242,WH752,SUP4463,10.19,96.16,7.0,81838.92,0.921,2.84,0.982,3.7,85.81,42987.88,21604.94,9.11,12038.96,1.53,1.0,9362.23,11.88,3.6
SCM28247,2025-03-21T22:51:05,,,,,,,,,0.906,,,,,,,4.2,,,,,,2025-10-04T23:50:43.148363,WH227,SUP4196,7.39,98.12,5.0,67396.54,0.968,4.82,0.951,4.2,93.8,35018.24,18168.19,8.49,13899.46,2.0,2.63,3604.67,21.14,4.3
SCM35328,2025-02-22T16:46:49,,,,,,,,,0.914,,,,,,,4.4,,,,,,2025-10-04T23:50:43.148487,WH862,SUP9900,11.9,98.91,4.0,33786.58,0.949,7.68,0.969,4.6,87.44,5182.48,87436.1,6.79,18363.3,1.07,0.58,8304.06,19.62,3.2
SCM79325,2025-03-24T15:14:54,,,,,,,,,0.944,,,,,,,4.1,,,,,,2025-10-04T23:50:43.148614,WH654,SUP4467,5.43,95.39,6.0,55956.93,0.94,6.32,0.961,4.8,96.38,14786.13,95105.84,7.44,16534.72,0.6,1.83,6520.58,12.31,3.6
SCM12628,2025-04-16T22:18:20,,,,,,,,,0.894,,,,,,,4.1,,,,,,2025-10-04T23:50:43.148733,WH155,SUP6461,9.06,95.32,9.0,36944.96,0.934,2.45,0.982,4.7,88.9,46348.32,68106.16,9.1,13382.6,0.98,2.52,2167.1,10.87,3.9
SCM45653,2025-04-21T08:34:35,,,,,,,,,0.922,,,,,,,4.3,,,,,,2025-10-04T23:50:43.148868,WH484,SUP3676,5.32,97.96,5.0,60263.6,0.943,4.57,0.984,3.8,91.15,26284.67,65684.45,10.16,13671.61,1.51,0.82,3654.87,10.17,3.8
SCM87663,2025-01-18T03:54:06,,,,,,,,,0.934,,,,,,,5.0,,,,,,2025-10-04T23:50:43.148984,WH537,SUP2516,7.87,97.98,4.0,73479.63,0.929,9.73,0.984,4.4,92.14,41525.92,42164.14,10.53,7663.83,1.58,2.11,7366.27,16.67,3.5
SCM67962,2025-05-17T06:33:06,,,,,,,,,0.937,,,,,,,4.8,,,,,,2025-10-04T23:50:43.149095,WH843,SUP4753,11.45,95.96,4.0,90455.36,0.973,2.27,0.988,4.7,85.58,13753.45,54114.76,6.49,8847.78,0.45,0.59,6458.4,14.74,3.7
SCM18350,2025-05-21T14:56:49,,,,,,,,,0.957,,,,,,,4.7,,,,,,2025-10-04T23:50:43.149210,WH529,SUP3973,5.88,95.03,9.0,64307.14,0.986,5.13,0.968,4.6,89.43,15825.6,14101.55,9.6,19097.16,1.29,0.77,2406.06,22.67,4.4
SCM94276,2025-02-25T16:56:23,,,,,,,,,0.888,,,,,,,4.6,,,,,,2025-10-04T23:50:43.149351,WH717,SUP5886,5.29,96.1,2.0,85242.3,0.925,7.75,0.973,3.9,93.48,40684.96,97075.74,6.12,18351.96,0.36,1.17,2996.09,21.2,3.4
SCM37525,2025-03-08T19:01:27,,,,,,,,,0.911,,,,,,,4.5,,,,,,2025-10-04T23:50:43.149483,WH958,SUP8089,7.0,98.91,2.0,80721.08,0.963,5.07,0.975,3.8,88.78,37324.57,47486.93,7.96,2077.53,0.43,1.66,7563.44,16.11,3.9
SCM26533,2025-03-26T13:03:32,,,,,,,,,0.96,,,,,,,4.7,,,,,,2025-10-04T23:50:43.149613,WH729,SUP5290,10.06,98.12,6.0,62087.69,0.922,8.36,0.96,3.5,91.45,14812.31,56786.25,11.71,10964.44,0.6,2.95,7727.42,19.58,4.9
SCM40772,2025-05-06T07:38:05,,,,,,,,,0.924,,,,,,,4.5,,,,,,2025-10-04T23:50:43.149726,WH681,SUP4576,10.21,98.04,6.0,67387.21,0.952,9.85,0.969,4.9,96.13,7793.83,31994.59,9.76,18380.12,0.33,2.04,1379.15,7.53,3.5
SCM91229,2025-06-20T22:30:15,,,,,,,,,0.899,,,,,,,4.8,,,,,,2025-10-04T23:50:43.149838,WH351,SUP9558,8.79,95.38,6.0,91532.11,0.968,3.04,0.963,4.6,85.52,25753.58,70809.49,10.16,12825.56,1.57,2.3,1610.64,7.01,4.7
SCM30778,2025-04-07T12:19:49,,,,,,,,,0.938,,,,,,,4.1,,,,,,2025-10-04T23:50:43.149954,WH595,SUP6953,10.47,95.75,3.0,37030.11,0.935,5.18,0.957,3.8,88.4,41500.31,58190.35,9.41,2080.4,0.79,1.04,9764.28,10.9,3.2
SCM83002,2025-02-12T16:57:17,,,,,,,,,0.965,,,,,,,4.5,,,,,,2025-10-04T23:50:43.150079,WH647,SUP8555,5.92,95.93,9.0,92492.48,0.967,3.32,0.982,4.8,94.49,9217.27,56125.21,10.24,3597.16,1.68,1.15,1257.07,18.37,4.4
SCM75811,2025-04-24T04:53:55,,,,,,,,,0.939,,,,,,,4.8,,,,,,2025-10-04T23:50:43.150224,WH733,SUP3690,6.85,96.26,5.0,21192.81,0.926,3.14,0.989,4.8,94.37,29620.84,66023.71,7.38,14720.8,1.48,1.57,5490.73,15.08,3.2
SCM12363,2025-06-09T18:28:54,,,,,,,,,0.902,,,,,,,4.2,,,,,,2025-10-04T23:50:43.150403,WH109,SUP1235,9.0,99.12,1.0,74331.99,0.983,7.31,0.974,4.2,91.53,16300.27,93324.94,11.34,14337.74,0.89,2.05,6701.27,24.09,4.6
SCM41697,2025-02-04T04:15:02,,,,,,,,,0.932,,,,,,,4.9,,,,,,2025-10-04T23:50:43.150544,WH512,SUP6027,4.51,95.76,4.0,21083.14,0.931,9.75,0.988,4.6,95.77,19133.86,96568.05,9.13,7537.98,1.2,2.79,7168.83,11.59,4.0
SCM49267,2025-05-23T07:21:18,,,,,,,,,0.885,,,,,,,4.8,,,,,,2025-10-04T23:50:43.150684,WH126,SUP1034,8.33,97.2,9.0,88971.74,0.964,9.91,0.987,3.6,96.94,47633.93,69534.05,8.09,11188.88,1.66,2.89,6246.47,6.45,4.1
SCM84067,2025-03-24T04:51:58,,,,,,,,,0.94,,,,,,,4.8,,,,,,2025-10-04T23:50:43.150834,WH935,SUP8947,11.47,96.43,10.0,99571.58,0.961,9.43,0.988,4.0,97.14,20091.95,71569.4,6.99,7688.6,1.59,0.86,5077.89,16.78,4.4
SCM60901,2025-05-07T06:05:20,,,,,,,,,0.952,,,,,,,4.3,,,,,,2025-10-04T23:50:43.150956,WH305,SUP9435,9.06,97.16,9.0,34209.57,0.971,6.29,0.958,4.9,97.19,46394.26,32357.39,10.76,14274.47,1.04,1.82,7353.43,18.09,3.4
SCM59618,2025-02-14T04:23:40,,,,,,,,,0.904,,,,,,,4.5,,,,,,2025-10-04T23:50:43.151076,WH513,SUP9578,4.87,98.75,0.0,47707.92,0.936,7.37,0.951,4.5,91.52,46941.57,24755.13,9.73,15830.88,0.2,1.21,4047.82,11.9,4.5
SCM83232,2025-03-13T18:20:17,,,,,,,,,0.917,,,,,,,4.4,,,,,,2025-10-04T23:50:43.151202,WH523,SUP2020,4.33,97.42,2.0,23895.85,0.975,5.32,0.965,3.7,86.06,42095.02,53549.86,11.73,10546.63,1.11,2.75,1412.78,14.36,4.4
SCM68776,2025-04-26T08:05:58,,,,,,,,,0.968,,,,,,,4.8,,,,,,2025-10-04T23:50:43.151345,WH394,SUP8414,11.55,95.03,5.0,13022.1,0.943,3.24,0.972,4.5,85.26,10398.15,24302.62,6.42,8488.15,1.87,2.95,4180.34,13.33,3.2
SCM97778,2025-01-22T20:07:13,,,,,,,,,0.88,,,,,,,4.7,,,,,,2025-10-04T23:50:43.151468,WH168,SUP6743,8.73,96.89,10.0,78315.22,0.981,6.48,0.984,3.6,92.58,47597.24,67243.68,7.01,2280.07,0.9,0.79,8250.33,7.88,4.3
SCM26079,2025-03-08T20:54:01,,,,,,,,,0.931,,,,,,,4.6,,,,,,2025-10-04T23:50:43.151589,WH605,SUP7541,4.86,97.32,10.0,78056.91,0.947,6.39,0.973,4.7,87.67,27179.0,70995.54,11.99,2244.23,0.61,2.37,3551.51,23.86,4.1
SCM76020,2025-06-13T22:03:52,,,,,,,,,0.907,,,,,,,4.2,,,,,,2025-10-04T23:50:43.151718,WH662,SUP7728,11.0,99.17,0.0,15556.16,0.955,8.49,0.952,5.0,89.41,37032.83,36584.56,10.43,8235.24,1.84,2.34,3618.59,19.35,3.1
SCM75814,2025-01-15T15:48:58,,,,,,,,,0.965,,,,,,,4.5,,,,,,2025-10-04T23:50:43.151848,WH467,SUP3572,7.86,97.77,2.0,44555.42,0.935,5.07,0.958,4.6,89.2,49910.34,60569.18,9.29,14271.05,1.76,0.85,6505.76,6.48,3.5
SCM80123,2025-02-19T11:14:15,,,,,,,,,0.912,,,,,,,4.2,,,,,,2025-10-04T23:50:43.151976,WH471,SUP1872,10.16,96.8,2.0,28641.22,0.929,9.5,0.954,3.5,97.84,6135.29,75748.02,11.69,3210.35,1.48,1.86,9758.53,23.14,4.3
SCM68922,2025-05-13T13:12:45,,,,,,,,,0.928,,,,,,,4.6,,,,,,2025-10-04T23:50:43.152097,WH933,SUP1241,4.23,97.79,8.0,23286.97,0.927,3.45,0.956,4.2,94.61,16378.37,82431.42,11.86,7147.51,0.21,2.52,5322.61,13.06,3.4
SCM11285,2025-02-27T22:09:52,,,,,,,,,0.882,,,,,,,4.6,,,,,,2025-10-04T23:50:43.152260,WH443,SUP8579,8.52,96.68,8.0,77937.21,0.988,3.27,0.961,4.7,92.51,18928.19,70536.64,6.87,5103.52,1.72,0.93,6423.4,14.59,3.2
SCM99070,2025-03-18T14:09:38,,,,,,,,,0.926,,,,,,,4.1,,,,,,2025-10-04T23:50:43.152390,WH771,SUP1993,9.91,96.47,9.0,76028.35,0.961,7.99,0.967,3.7,88.63,49378.6,77391.61,7.03,11092.09,0.5,1.62,9186.61,20.93,3.5
SCM29148,2025-06-05T02:32:57,,,,,,,,,0.882,,,,,,,4.2,,,,,,2025-10-04T23:50:43.152512,WH412,SUP9871,10.43,97.53,3.0,81783.62,0.948,4.61,0.97,3.7,86.7,23272.0,44616.21,6.72,4010.36,0.59,1.99,1457.33,17.36,3.5
SCM38000,2025-02-23T19:05:04,,,,,,,,,0.889,,,,,,,4.0,,,,,,2025-10-04T23:50:43.152631,WH232,SUP9341,9.08,96.16,8.0,31578.21,0.925,2.88,0.969,3.5,96.74,28067.14,23669.48,8.7,3566.52,0.68,2.36,2419.9,19.36,4.9
SCM48018,2025-03-08T17:29:49,,,,,,,,,0.938,,,,,,,4.2,,,,,,2025-10-04T23:50:43.152754,WH619,SUP5683,11.41,98.24,9.0,12918.28,0.981,5.16,0.976,3.8,85.11,41660.56,80833.02,7.72,19157.61,0.48,2.88,8525.94,21.21,4.2
SCM49454,2025-05-06T10:44:33,,,,,,,,,0.922,,,,,,,4.7,,,,,,2025-10-04T23:50:43.152866,WH709,SUP4254,9.82,96.33,5.0,57203.29,0.933,9.48,0.969,4.0,90.85,15006.43,54749.2,7.84,7126.73,1.81,1.58,1801.94,9.21,3.1
SCM27408,2025-04-17T09:19:12,,,,,,,,,0.885,,,,,,,4.7,,,,,,2025-10-04T23:50:43.152990,WH846,SUP3881,6.33,95.2,10.0,98666.87,0.955,7.02,0.966,4.8,94.25,36690.76,60683.85,8.57,6420.66,1.14,1.53,1750.21,12.14,3.2
