metrics_id,date,vehicle_id,driver_id,depot_id,route_id,total_distance_km,total_fuel_consumed_liters,average_fuel_efficiency,total_delivery_time_hours,on_time_delivery_rate,accidents_count,violations_count,safety_score,total_fuel_cost_sar,maintenance_cost_sar,total_operating_cost_sar,customer_satisfaction_score,delivery_success_rate,complaint_count,co2_emissions_kg,fuel_waste_liters,environmental_score,created_at,warehouse_id,supplier_id,inventory_turnover,stock_accuracy_percent,stockout_incidents,overstock_value_sar,order_fulfillment_rate,average_order_cycle_time_days,order_accuracy_rate,supplier_performance_score,supplier_reliability_percent,cost_savings_sar,transportation_cost_sar,fuel_efficiency_km_per_liter,route_optimization_savings_sar,defect_rate_percent,return_rate_percent,carbon_footprint_kg_co2,waste_reduction_percent,sustainability_score
PERF98747,2025-03-10T18:56:56,ALD2980,DRV7305,DEP2,RT17686,336.85,35.05,9.61,5.11,0.956,0.0,0.0,5.0,76.15,209.66,1058.56,4.1,0.938,0.0,93.93,0.78,4.2,2025-10-04T21:14:57.648542,,,,,,,,,,,,,,,,,,,,
PERF51101,2025-03-25T05:06:28,ALD9491,DRV3479,DEP4,RT20004,201.52,17.3,11.65,4.39,0.881,0.0,0.0,5.0,37.47,273.11,566.45,4.6,0.945,0.0,46.36,0.99,4.8,2025-10-04T21:14:57.648716,,,,,,,,,,,,,,,,,,,,
PERF51149,2025-02-16T12:30:08,ALD3132,DRV8611,DEP6,RT37923,553.52,74.2,7.46,9.28,0.976,0.0,0.0,5.0,178.55,688.0,1635.43,4.2,0.972,0.0,198.86,4.35,4.8,2025-10-04T21:14:57.648854,,,,,,,,,,,,,,,,,,,,
PERF46405,2025-06-10T22:23:52,ALD3484,DRV3424,DEP4,RT66622,1123.79,135.72,8.28,17.05,0.961,0.0,0.0,5.0,355.51,745.64,1440.73,4.1,0.93,0.0,363.73,7.97,4.3,2025-10-04T21:14:57.648936,,,,,,,,,,,,,,,,,,,,
PERF60585,2025-04-18T08:07:38,ALD5151,DRV9732,DEP1,RT73025,673.0,100.75,6.68,9.72,0.897,0.0,2.0,4.6,250.42,1139.02,2097.62,4.9,0.952,0.0,270.01,4.17,4.2,2025-10-04T21:14:57.649010,,,,,,,,,,,,,,,,,,,,
PERF52719,2025-03-26T22:27:42,ALD1043,DRV4392,DEP6,RT76478,636.04,71.63,8.88,13.33,0.877,0.0,0.0,5.0,179.04,684.21,1520.2,4.5,0.952,0.0,191.97,2.29,4.6,2025-10-04T21:14:57.649082,,,,,,,,,,,,,,,,,,,,
PERF73842,2025-05-09T22:47:36,ALD3214,DRV4286,DEP3,RT64994,314.58,32.87,9.57,6.51,0.878,0.0,1.0,4.8,90.72,572.57,1164.26,5.0,0.934,0.0,88.09,1.5,4.0,2025-10-04T21:14:57.649156,,,,,,,,,,,,,,,,,,,,
PERF28569,2025-02-26T01:07:07,ALD5560,DRV1518,DEP2,RT69125,275.44,37.42,7.36,4.19,0.944,0.0,0.0,5.0,79.94,364.08,718.67,4.1,0.957,0.0,100.29,1.12,4.3,2025-10-04T21:14:57.649229,,,,,,,,,,,,,,,,,,,,
PERF11533,2025-02-26T01:59:50,ALD3545,DRV6501,DEP5,RT11180,1446.87,163.49,8.85,23.12,0.887,0.0,0.0,5.0,363.46,982.83,1849.41,4.3,0.956,0.0,438.15,12.86,4.9,2025-10-04T21:14:57.649301,,,,,,,,,,,,,,,,,,,,
PERF64537,2025-02-19T08:23:49,ALD6295,DRV6285,DEP1,RT56788,1298.88,127.97,10.15,27.71,0.931,0.0,4.0,4.2,329.85,2315.67,3314.63,4.9,0.963,0.0,342.96,4.01,4.7,2025-10-04T21:14:57.649373,,,,,,,,,,,,,,,,,,,,
PERF56326,2025-04-28T13:23:42,ALD4328,DRV3485,DEP6,RT71956,429.81,62.11,6.92,8.43,0.939,0.0,0.0,5.0,147.46,386.7,1076.14,4.9,0.927,0.0,166.45,3.36,3.7,2025-10-04T21:14:57.649445,,,,,,,,,,,,,,,,,,,,
PERF76689,2025-05-01T07:57:56,ALD4244,DRV5629,DEP3,RT24282,753.78,117.78,6.4,12.71,0.872,0.0,1.0,4.8,313.53,722.35,1419.22,4.7,0.931,0.0,315.65,3.71,4.8,2025-10-04T21:14:57.649517,,,,,,,,,,,,,,,,,,,,
PERF65498,2025-03-27T14:13:04,ALD2287,DRV5650,DEP3,RT98134,850.31,138.04,6.16,18.86,0.977,0.0,2.0,4.6,310.1,467.24,1146.44,4.3,0.953,0.0,369.95,3.81,4.7,2025-10-04T21:14:57.649589,,,,,,,,,,,,,,,,,,,,
PERF81589,2025-02-07T00:28:39,ALD6974,DRV5306,DEP5,RT24694,633.67,87.52,7.24,9.63,0.884,0.0,0.0,5.0,218.24,765.03,1221.6,4.2,0.956,0.0,234.55,2.91,3.9,2025-10-04T21:14:57.649661,,,,,,,,,,,,,,,,,,,,
SCM40107,2025-06-28T05:05:54,,,,,,,,,0.96,,,,,,,4.4,,,,,,2025-10-04T21:15:16.884521,WH726,SUP1361,6.31,96.79,7.0,27391.14,0.977,7.35,0.967,4.3,85.85,36461.71,32577.52,11.61,2468.51,0.64,1.38,5675.72,19.23,4.1
SCM24028,2025-06-21T05:49:36,,,,,,,,,0.958,,,,,,,4.2,,,,,,2025-10-04T21:15:16.884611,WH562,SUP9272,8.11,95.61,5.0,63749.37,0.966,2.85,0.987,4.4,88.43,11063.49,50927.42,10.55,7558.91,1.33,1.92,9593.49,12.24,4.4
SCM23742,2025-06-10T20:00:31,,,,,,,,,0.964,,,,,,,4.6,,,,,,2025-10-04T21:15:16.884680,WH243,SUP6943,6.09,97.56,9.0,49533.84,0.937,7.48,0.958,4.5,92.0,17079.36,86445.11,6.1,10648.47,0.41,1.89,2309.83,16.63,4.3
SCM68246,2025-04-06T17:07:12,,,,,,,,,0.894,,,,,,,4.8,,,,,,2025-10-04T21:15:16.884743,WH159,SUP4729,10.33,99.06,0.0,37173.47,0.941,3.05,0.976,3.9,86.67,35017.06,97468.43,7.04,6461.8,0.43,1.33,7553.78,19.66,4.3
SCM11647,2025-05-29T23:24:44,,,,,,,,,0.945,,,,,,,4.8,,,,,,2025-10-04T21:15:16.884803,WH969,SUP5373,4.98,95.51,3.0,71698.41,0.982,8.65,0.971,5.0,97.94,26491.46,20359.58,11.44,9935.12,1.1,0.51,5188.69,20.8,4.7
SCM44844,2025-06-07T07:58:20,,,,,,,,,0.948,,,,,,,4.4,,,,,,2025-10-04T21:15:16.884865,WH678,SUP8849,11.31,95.15,2.0,92167.58,0.931,9.3,0.963,3.9,95.74,37407.38,48865.13,10.94,17361.62,1.01,0.59,1325.4,18.13,4.4
SCM97379,2025-03-21T08:19:08,,,,,,,,,0.957,,,,,,,4.4,,,,,,2025-10-04T21:15:16.884936,WH987,SUP7059,10.89,97.69,2.0,81021.58,0.97,3.45,0.968,3.7,97.23,8089.82,59298.46,11.36,18281.58,1.36,2.46,1013.26,13.49,3.1
SCM47426,2025-03-31T04:36:32,,,,,,,,,0.954,,,,,,,4.9,,,,,,2025-10-04T21:15:16.884996,WH582,SUP8608,9.51,96.4,4.0,65785.02,0.942,7.61,0.964,3.9,95.51,16552.46,75028.99,11.66,17270.88,1.93,2.63,9480.68,6.64,3.7
SCM61223,2025-03-27T22:46:13,,,,,,,,,0.962,,,,,,,4.1,,,,,,2025-10-04T21:15:16.885053,WH444,SUP2766,5.6,96.22,4.0,39771.18,0.968,2.24,0.971,4.6,86.44,40816.51,92044.46,7.41,19137.0,0.28,1.95,4074.2,10.55,4.9
SCM60199,2025-06-29T00:34:23,,,,,,,,,0.928,,,,,,,4.6,,,,,,2025-10-04T21:15:16.885111,WH482,SUP6186,6.06,95.08,0.0,10507.17,0.938,5.47,0.982,3.6,85.19,28667.14,12461.87,9.54,17318.11,0.66,1.79,2482.12,7.95,3.6
SCM38963,2025-02-18T12:47:45,,,,,,,,,0.938,,,,,,,4.6,,,,,,2025-10-04T21:15:16.885169,WH278,SUP6770,11.72,99.38,3.0,19459.91,0.985,9.59,0.956,3.8,93.16,15541.69,86942.74,7.26,4049.2,1.48,1.73,4594.01,15.93,4.4
SCM26565,2025-06-11T20:00:34,,,,,,,,,0.946,,,,,,,4.3,,,,,,2025-10-04T21:15:16.885233,WH336,SUP7318,4.21,98.22,9.0,60542.34,0.964,7.58,0.956,3.5,89.77,31100.86,27363.79,9.46,2768.42,1.89,0.86,1878.02,6.68,3.0
SCM22186,2025-06-17T06:56:37,,,,,,,,,0.915,,,,,,,4.2,,,,,,2025-10-04T21:15:16.885292,WH261,SUP9293,10.22,97.11,5.0,31117.98,0.964,5.37,0.96,4.3,94.79,12898.34,95464.44,6.45,4163.48,0.95,2.21,5284.83,14.53,3.4
SCM59503,2025-04-23T22:10:40,,,,,,,,,0.943,,,,,,,4.7,,,,,,2025-10-04T21:15:16.885348,WH340,SUP6402,5.87,96.92,4.0,98605.85,0.964,3.16,0.966,4.7,97.29,42326.37,43446.56,7.52,10979.38,0.36,1.75,1145.74,11.9,3.0
SCM58805,2025-04-20T13:37:55,,,,,,,,,0.929,,,,,,,5.0,,,,,,2025-10-04T21:15:16.885405,WH613,SUP6100,5.1,97.38,7.0,25826.2,0.925,2.03,0.968,4.4,91.65,49017.74,43973.71,11.95,10386.35,1.26,1.79,3908.27,16.5,3.4
SCM72455,2025-06-12T07:24:18,,,,,,,,,0.961,,,,,,,4.2,,,,,,2025-10-04T21:15:16.885462,WH445,SUP8165,8.09,99.46,10.0,57859.32,0.975,6.42,0.975,4.0,87.38,28225.22,44659.85,7.64,2204.44,1.1,1.33,8036.27,16.22,4.3
SCM72224,2025-03-19T20:16:34,,,,,,,,,0.903,,,,,,,4.6,,,,,,2025-10-04T21:15:16.885519,WH806,SUP1988,10.89,97.44,7.0,11561.81,0.957,8.03,0.959,4.4,86.61,35149.14,81643.83,11.04,10105.13,1.9,0.83,5982.02,15.74,3.1
SCM76252,2025-06-13T21:34:00,,,,,,,,,0.881,,,,,,,4.4,,,,,,2025-10-04T21:15:16.885578,WH816,SUP4272,7.18,97.41,1.0,49683.27,0.988,6.8,0.979,3.8,86.89,26901.64,73460.78,10.3,16600.68,1.17,2.42,4574.35,11.4,4.8
SCM35735,2025-04-28T00:35:51,,,,,,,,,0.889,,,,,,,4.0,,,,,,2025-10-04T21:15:16.885634,WH442,SUP9310,9.06,99.32,0.0,28599.95,0.967,6.35,0.958,3.6,85.54,39690.06,57996.47,7.12,6214.1,0.14,2.22,1406.76,12.89,4.2
SCM25394,2025-02-05T16:36:39,,,,,,,,,0.937,,,,,,,4.0,,,,,,2025-10-04T21:15:16.885692,WH391,SUP2082,6.96,97.17,9.0,33554.75,0.976,4.98,0.958,4.4,95.46,28886.79,45189.72,10.67,18791.73,0.94,0.98,9178.15,22.26,3.8
SCM95850,2025-04-20T03:54:59,,,,,,,,,0.933,,,,,,,4.1,,,,,,2025-10-04T21:15:16.885749,WH792,SUP4673,6.12,95.86,8.0,69674.52,0.966,3.73,0.957,3.9,86.64,28293.12,33085.59,6.19,17304.76,1.71,2.76,4113.83,20.52,3.1
SCM83812,2025-05-04T07:13:58,,,,,,,,,0.955,,,,,,,4.7,,,,,,2025-10-04T21:15:16.885805,WH410,SUP4493,8.74,95.17,3.0,11743.41,0.944,3.37,0.986,4.1,95.81,44591.61,87010.75,8.49,17938.4,1.46,2.38,6969.24,7.45,4.3
SCM96246,2025-03-25T09:24:01,,,,,,,,,0.882,,,,,,,4.1,,,,,,2025-10-04T21:15:16.885861,WH378,SUP8154,11.83,98.18,6.0,69894.02,0.961,2.12,0.958,3.7,89.24,20405.53,74147.76,6.59,5306.49,0.4,0.98,7916.57,10.52,4.2
SCM36911,2025-03-07T09:27:53,,,,,,,,,0.919,,,,,,,4.7,,,,,,2025-10-04T21:15:16.885917,WH327,SUP4440,11.31,97.72,1.0,81686.01,0.962,4.82,0.981,3.6,88.71,23389.27,52286.3,10.29,14135.04,0.76,2.13,4960.54,22.03,3.9
SCM37962,2025-05-16T05:48:19,,,,,,,,,0.918,,,,,,,4.8,,,,,,2025-10-04T21:15:16.885973,WH191,SUP2285,9.68,97.93,10.0,14315.59,0.924,5.04,0.984,4.7,88.87,30523.84,49979.41,10.17,14214.55,0.53,1.95,7517.98,9.97,4.1
SCM65740,2025-04-30T16:57:43,,,,,,,,,0.948,,,,,,,4.2,,,,,,2025-10-04T21:15:16.886030,WH525,SUP1584,11.11,96.53,2.0,56000.55,0.925,4.17,0.985,3.5,94.44,44080.55,31901.55,10.21,2802.05,1.11,1.76,4858.72,12.2,4.6
SCM88227,2025-04-16T12:52:59,,,,,,,,,0.949,,,,,,,4.1,,,,,,2025-10-04T21:15:16.886087,WH885,SUP7151,6.31,95.78,1.0,39096.5,0.987,5.91,0.988,4.5,95.45,18890.33,59552.05,9.86,8248.12,1.13,2.3,8997.57,13.62,4.3
SCM21130,2025-06-15T21:28:23,,,,,,,,,0.883,,,,,,,4.6,,,,,,2025-10-04T21:15:16.886143,WH882,SUP1550,4.43,97.56,8.0,46481.65,0.967,5.18,0.954,4.8,86.5,31045.83,21037.05,8.95,5745.21,1.31,2.14,7565.42,24.87,4.5
SCM54157,2025-02-05T09:52:38,,,,,,,,,0.937,,,,,,,4.8,,,,,,2025-10-04T21:15:16.886201,WH885,SUP1363,10.83,96.06,9.0,96392.02,0.927,2.92,0.987,4.8,85.78,45453.44,17538.78,10.73,18362.3,0.61,1.33,8609.02,12.92,4.7
SCM80023,2025-05-23T15:33:22,,,,,,,,,0.908,,,,,,,4.3,,,,,,2025-10-04T21:15:16.886257,WH986,SUP5307,9.43,96.39,7.0,44376.97,0.926,7.69,0.971,4.3,86.51,25967.29,67977.78,10.0,7494.59,1.87,2.79,6074.62,17.05,5.0
SCM92366,2025-03-03T06:37:47,,,,,,,,,0.924,,,,,,,4.0,,,,,,2025-10-04T21:15:16.886321,WH872,SUP6950,7.01,98.82,10.0,65762.06,0.96,5.3,0.966,4.3,93.98,34575.12,11757.76,6.08,19602.92,1.89,1.97,9427.66,20.06,3.3
SCM25318,2025-05-29T16:43:38,,,,,,,,,0.928,,,,,,,4.5,,,,,,2025-10-04T21:15:16.886379,WH969,SUP2974,5.5,97.23,8.0,22570.44,0.922,4.68,0.981,4.9,89.87,25029.21,67230.83,8.78,8587.64,1.96,2.56,3544.04,10.18,4.1
SCM22948,2025-04-01T22:34:28,,,,,,,,,0.97,,,,,,,4.3,,,,,,2025-10-04T21:15:16.886436,WH995,SUP4033,6.94,98.46,5.0,83829.24,0.987,3.6,0.954,4.7,96.48,5224.88,32888.52,11.75,15877.62,1.62,2.86,2645.37,14.44,4.8
SCM92124,2025-04-15T08:12:35,,,,,,,,,0.946,,,,,,,4.4,,,,,,2025-10-04T21:15:16.886498,WH594,SUP3905,4.38,99.34,6.0,52455.36,0.973,6.28,0.956,3.9,91.75,35609.95,72738.17,11.91,12600.32,0.64,0.5,7783.62,18.02,4.0
SCM84478,2025-03-17T09:42:44,,,,,,,,,0.926,,,,,,,4.5,,,,,,2025-10-04T21:15:16.886567,WH905,SUP7785,7.95,95.82,7.0,44369.81,0.939,3.19,0.972,3.7,92.27,16988.62,66241.34,7.37,19860.28,0.82,0.8,6295.33,11.42,4.9
SCM92530,2025-03-13T14:14:12,,,,,,,,,0.883,,,,,,,4.4,,,,,,2025-10-04T21:15:16.886630,WH404,SUP6617,11.75,97.77,3.0,44670.92,0.934,8.58,0.972,4.3,88.88,47233.34,22491.52,8.38,16494.26,0.76,1.5,9962.94,24.77,3.3
SCM62134,2025-02-25T10:29:11,,,,,,,,,0.928,,,,,,,4.4,,,,,,2025-10-04T21:15:16.886688,WH356,SUP6914,8.93,99.31,10.0,90575.19,0.933,2.16,0.972,4.3,87.01,24601.24,86754.26,10.74,15402.94,0.65,2.11,4399.91,14.53,3.7
SCM21794,2025-06-26T20:03:40,,,,,,,,,0.906,,,,,,,5.0,,,,,,2025-10-04T21:15:16.886754,WH913,SUP8674,5.45,97.93,7.0,96809.35,0.977,8.97,0.951,3.8,87.57,31549.57,11385.92,11.79,3754.97,1.13,2.58,1454.08,7.43,4.9
SCM72982,2025-04-12T01:25:26,,,,,,,,,0.915,,,,,,,4.2,,,,,,2025-10-04T21:15:16.886813,WH668,SUP1746,8.4,96.9,2.0,49172.55,0.982,2.96,0.986,4.4,96.19,17021.66,44286.08,8.66,12117.35,1.4,0.58,8919.41,12.39,4.9
SCM86996,2025-04-21T16:32:56,,,,,,,,,0.951,,,,,,,5.0,,,,,,2025-10-04T21:15:16.886869,WH974,SUP7246,6.31,96.03,9.0,36965.47,0.924,2.54,0.958,5.0,86.31,33478.11,29727.94,7.75,6673.83,0.67,2.36,2546.09,15.29,3.2
SCM44459,2025-03-17T22:15:13,,,,,,,,,0.89,,,,,,,4.7,,,,,,2025-10-04T21:15:16.886926,WH841,SUP6191,5.09,95.45,4.0,67879.49,0.957,8.79,0.958,4.2,86.43,43138.65,53292.04,10.08,15170.45,1.84,2.09,3735.71,7.46,3.3
SCM58426,2025-06-22T11:48:27,,,,,,,,,0.932,,,,,,,4.4,,,,,,2025-10-04T21:15:16.886988,WH538,SUP3241,5.23,96.08,2.0,75400.9,0.985,4.49,0.952,4.3,96.14,19095.73,14857.93,11.67,9862.44,1.23,2.78,3830.81,11.62,3.6
SCM29747,2025-02-09T14:53:14,,,,,,,,,0.904,,,,,,,5.0,,,,,,2025-10-04T21:15:16.887045,WH917,SUP3055,4.73,95.78,2.0,92803.21,0.939,5.46,0.978,4.2,88.3,35594.31,38143.62,11.75,9250.06,1.04,2.45,4372.84,5.8,3.2
SCM78633,2025-04-05T09:19:08,,,,,,,,,0.966,,,,,,,4.9,,,,,,2025-10-04T21:15:16.887101,WH284,SUP3717,11.07,95.58,0.0,83985.13,0.96,9.42,0.972,3.6,89.86,7247.32,83808.4,8.39,12308.64,0.83,2.54,5397.63,23.22,4.9
SCM79806,2025-05-18T05:55:13,,,,,,,,,0.89,,,,,,,4.2,,,,,,2025-10-04T21:15:16.887157,WH513,SUP9112,6.85,97.32,3.0,90343.99,0.95,4.82,0.953,4.4,88.84,31538.06,92096.44,6.72,5325.19,1.49,2.52,8044.03,17.73,4.0
SCM69500,2025-04-25T18:47:33,,,,,,,,,0.962,,,,,,,4.5,,,,,,2025-10-04T21:15:16.887213,WH862,SUP6115,8.74,97.39,3.0,90092.64,0.923,4.2,0.966,4.5,97.1,15230.83,93107.24,11.43,9209.89,1.36,2.44,3920.16,16.77,3.6
SCM23237,2025-05-17T18:17:53,,,,,,,,,0.929,,,,,,,4.6,,,,,,2025-10-04T21:15:16.887271,WH380,SUP6740,7.21,98.97,1.0,58551.72,0.932,3.29,0.984,3.9,94.26,41921.53,20809.37,8.97,2777.56,1.14,2.01,3120.11,15.97,3.7
SCM75224,2025-03-03T03:37:28,,,,,,,,,0.89,,,,,,,4.8,,,,,,2025-10-04T21:15:16.887327,WH515,SUP8876,10.64,95.94,0.0,72036.46,0.952,2.32,0.965,4.7,95.29,13448.05,12003.09,6.96,5556.12,1.52,2.59,7137.06,17.75,3.2
SCM77381,2025-04-24T02:18:45,,,,,,,,,0.952,,,,,,,4.3,,,,,,2025-10-04T21:15:16.887383,WH384,SUP6543,8.37,96.07,0.0,76122.08,0.935,4.71,0.989,3.6,89.27,41073.16,16058.72,11.91,3292.21,0.43,2.51,2600.06,23.89,4.7
SCM25757,2025-02-14T11:47:00,,,,,,,,,0.938,,,,,,,4.3,,,,,,2025-10-04T21:15:16.887439,WH201,SUP3538,6.1,99.04,5.0,89273.56,0.973,4.53,0.973,4.6,92.6,15258.05,36754.71,11.91,10505.65,0.39,1.87,4014.86,10.51,4.9
SCM61610,2025-05-23T01:13:37,,,,,,,,,0.889,,,,,,,4.6,,,,,,2025-10-04T21:15:16.887501,WH820,SUP7427,8.42,97.48,4.0,43288.02,0.921,4.35,0.982,5.0,95.99,45310.06,19224.75,9.56,12306.8,0.24,2.21,1370.46,10.71,4.2
SCM89785,2025-06-01T16:03:49,,,,,,,,,0.939,,,,,,,4.6,,,,,,2025-10-04T21:15:16.887558,WH540,SUP9301,11.86,95.59,9.0,45262.78,0.986,7.13,0.975,4.9,85.88,27730.94,42643.14,8.33,18569.82,0.68,1.99,5281.48,20.54,4.0
SCM27732,2025-03-27T18:07:16,,,,,,,,,0.933,,,,,,,4.6,,,,,,2025-10-04T21:15:16.887614,WH984,SUP2838,8.42,96.28,1.0,39530.22,0.964,5.23,0.972,4.3,93.52,16130.99,59680.63,9.15,4713.86,1.24,1.18,8552.97,24.94,4.3
SCM58579,2025-04-10T10:23:53,,,,,,,,,0.951,,,,,,,4.1,,,,,,2025-10-04T21:15:16.887671,WH957,SUP6249,5.8,95.58,2.0,54316.06,0.972,8.97,0.957,4.4,89.81,21231.92,58611.78,9.55,2276.19,1.37,2.86,2299.19,9.55,3.7
SCM79239,2025-06-15T06:53:32,,,,,,,,,0.956,,,,,,,4.7,,,,,,2025-10-04T21:15:16.887734,WH771,SUP6972,7.19,95.96,5.0,64034.55,0.929,8.32,0.987,4.3,92.43,28354.96,24942.07,7.73,5714.54,0.56,2.02,1043.14,9.63,5.0
SCM34956,2025-06-25T05:49:25,,,,,,,,,0.905,,,,,,,4.3,,,,,,2025-10-04T21:15:16.887791,WH361,SUP2458,8.66,98.25,9.0,95991.8,0.956,6.53,0.981,4.0,88.54,33063.47,40382.77,6.29,7403.11,0.86,2.64,1219.5,10.04,3.8
SCM77266,2025-05-27T14:09:12,,,,,,,,,0.885,,,,,,,4.8,,,,,,2025-10-04T21:15:16.887847,WH327,SUP3884,9.35,99.43,7.0,29687.14,0.938,6.61,0.987,4.1,90.25,44359.05,25163.07,6.09,6867.35,0.18,2.05,5255.67,19.53,3.8
SCM35848,2025-03-18T05:41:16,,,,,,,,,0.951,,,,,,,4.9,,,,,,2025-10-04T21:15:16.887904,WH103,SUP9236,6.31,96.54,5.0,65608.48,0.939,8.24,0.974,4.6,85.76,8439.0,44859.94,6.87,15814.52,1.42,1.4,4486.39,19.64,3.6
SCM63026,2025-05-24T20:23:44,,,,,,,,,0.937,,,,,,,4.9,,,,,,2025-10-04T21:15:16.887966,WH861,SUP7314,6.56,97.06,6.0,55153.73,0.929,5.73,0.986,4.0,89.93,39214.41,40516.93,6.08,14056.43,1.79,0.83,2964.21,12.61,3.8
SCM21128,2025-01-31T23:41:01,,,,,,,,,0.968,,,,,,,4.1,,,,,,2025-10-04T21:15:16.888024,WH843,SUP7423,7.42,98.48,6.0,74374.61,0.955,4.39,0.957,4.1,90.33,38911.06,29735.96,8.1,17035.67,1.98,2.62,3939.11,13.92,3.4
SCM66880,2025-02-02T19:43:08,,,,,,,,,0.935,,,,,,,4.4,,,,,,2025-10-04T21:15:16.888081,WH309,SUP6902,10.39,98.11,5.0,11324.02,0.942,5.97,0.967,5.0,95.62,34631.63,80518.73,11.88,12402.23,0.17,2.22,8222.41,13.88,4.4
SCM25479,2025-02-12T06:18:01,,,,,,,,,0.957,,,,,,,4.5,,,,,,2025-10-04T21:15:16.888137,WH623,SUP7435,5.38,98.55,4.0,76819.17,0.948,5.72,0.954,4.8,88.41,10413.5,68992.58,9.6,16928.34,0.53,1.81,6505.27,12.24,4.2
SCM92382,2025-04-12T20:55:25,,,,,,,,,0.885,,,,,,,4.0,,,,,,2025-10-04T21:15:16.888193,WH479,SUP2227,6.44,98.6,4.0,26287.84,0.977,7.3,0.975,3.5,92.64,29932.59,59521.46,8.63,5418.17,1.49,0.73,5960.78,17.98,3.1
SCM29628,2025-06-12T15:39:44,,,,,,,,,0.919,,,,,,,4.9,,,,,,2025-10-04T21:15:16.888268,WH795,SUP9043,8.22,98.03,4.0,41585.96,0.943,6.55,0.986,3.6,91.79,28185.05,82987.13,6.93,12483.17,1.8,0.55,8459.63,11.47,4.3
SCM85853,2025-05-30T08:36:07,,,,,,,,,0.907,,,,,,,4.9,,,,,,2025-10-04T21:15:16.888324,WH168,SUP6039,5.28,96.63,10.0,32758.39,0.942,8.84,0.97,4.2,93.41,17865.81,51734.85,8.82,14904.76,0.11,2.21,5310.79,18.84,4.0
SCM36052,2025-03-01T20:29:11,,,,,,,,,0.907,,,,,,,4.2,,,,,,2025-10-04T21:15:16.888386,WH726,SUP6598,8.09,97.74,8.0,44113.73,0.963,7.24,0.958,4.5,93.25,43784.15,49715.29,11.79,6672.43,0.25,1.48,6962.68,15.09,4.2
SCM48727,2025-03-06T06:39:14,,,,,,,,,0.918,,,,,,,4.6,,,,,,2025-10-04T21:15:16.888443,WH681,SUP8433,10.33,95.62,8.0,96121.94,0.939,9.94,0.957,3.6,89.23,41982.81,47189.08,7.53,18558.6,1.01,1.57,8529.43,5.31,3.5
SCM15602,2025-06-27T21:09:10,,,,,,,,,0.914,,,,,,,5.0,,,,,,2025-10-04T21:15:16.888498,WH456,SUP3736,11.04,99.46,3.0,43402.8,0.947,3.5,0.982,3.8,90.13,48177.22,84162.9,9.87,14409.7,1.32,3.0,2895.55,16.39,3.4
SCM79535,2025-06-26T13:25:18,,,,,,,,,0.884,,,,,,,4.7,,,,,,2025-10-04T21:15:16.888554,WH155,SUP3497,7.93,99.37,0.0,79012.27,0.924,5.28,0.959,4.2,93.79,23305.6,90749.57,8.11,6078.78,1.92,1.43,2680.17,18.75,3.5
SCM49480,2025-05-12T12:56:57,,,,,,,,,0.923,,,,,,,4.5,,,,,,2025-10-04T21:15:16.888615,WH401,SUP4586,4.84,99.25,8.0,79607.61,0.983,9.87,0.975,4.9,88.01,16047.77,65572.62,8.61,17736.85,1.13,1.37,2252.46,6.78,4.8
SCM98130,2025-02-09T04:38:33,,,,,,,,,0.942,,,,,,,4.5,,,,,,2025-10-04T21:15:16.888671,WH882,SUP1738,8.48,95.52,1.0,12926.97,0.975,6.93,0.96,4.1,92.35,28262.35,16471.56,9.54,19851.27,1.55,1.24,9609.11,14.01,3.0
SCM54071,2025-04-24T12:54:10,,,,,,,,,0.942,,,,,,,4.3,,,,,,2025-10-04T21:15:16.888727,WH247,SUP7771,9.9,99.02,6.0,26579.26,0.921,9.05,0.989,3.6,87.36,31156.19,51792.09,7.17,3067.58,1.16,0.83,3059.66,11.91,3.1
SCM56350,2025-04-14T07:04:07,,,,,,,,,0.953,,,,,,,4.7,,,,,,2025-10-04T21:15:16.888787,WH499,SUP9704,9.87,95.04,6.0,97985.54,0.955,9.06,0.981,4.1,91.44,36539.55,49702.86,7.1,18882.38,1.76,0.77,5366.54,9.98,4.9
SCM75033,2025-06-21T09:12:07,,,,,,,,,0.964,,,,,,,4.2,,,,,,2025-10-04T21:15:16.888844,WH110,SUP6213,9.45,95.88,2.0,59490.53,0.93,2.16,0.975,3.9,97.51,20305.33,34057.78,11.17,17343.02,0.28,2.71,3479.05,7.6,3.6
SCM67560,2025-02-21T06:50:45,,,,,,,,,0.901,,,,,,,4.0,,,,,,2025-10-04T21:15:16.888902,WH276,SUP4184,11.25,97.76,1.0,80753.57,0.971,3.59,0.976,3.8,86.94,46771.18,56103.53,6.64,3160.5,0.46,2.89,6537.57,20.1,4.9
SCM18653,2025-04-30T11:18:13,,,,,,,,,0.924,,,,,,,4.8,,,,,,2025-10-04T21:15:16.888962,WH280,SUP7099,6.63,95.29,0.0,27772.44,0.951,7.78,0.963,4.5,95.5,15515.04,47777.96,11.23,6024.37,1.13,1.85,6079.14,23.35,4.6
SCM55953,2025-04-03T09:01:56,,,,,,,,,0.884,,,,,,,4.2,,,,,,2025-10-04T21:15:16.889019,WH904,SUP3069,10.44,97.46,0.0,12712.75,0.947,2.13,0.965,4.0,87.07,7294.5,42861.85,6.58,10983.57,0.49,1.98,9102.92,16.18,4.5
