inventory_id,depot_id,item_code,item_name,item_category,quantity_in_stock,minimum_stock_level,maximum_stock_level,unit_cost_sar,supplier_name,last_restocked_date,expiry_date,batch_number,storage_location,condition,created_at
INV94556,DEP2,ITEM1984,Power Steering Fluid,Fluids,1166,98,1484,44.07,BP Components,2025-02-08T19:33:17,,BATCH-3919,Warehouse A,Good,2025-10-04T23:50:00.514482
INV97311,DEP3,ITEM2671,Spark Plugs,Engine Parts,139,22,191,89.36,International Parts,2025-05-26T06:09:34,2026-10-05T06:09:34,BATCH-2037,Warehouse A,Poor,2025-10-04T23:50:00.514637
INV70747,DEP3,ITEM1437,Brake Lines,Brake System,136,46,429,213.43,Chevron Parts,2025-01-21T03:08:48,2027-02-28T03:08:48,BATCH-7565,Warehouse A,Fair,2025-10-04T23:50:00.514897
INV58027,DEP6,ITEM1628,Brake Discs,Brake System,86,14,267,183.49,Total Oil,2025-02-28T19:45:28,,BATCH-5922,Cold Storage,Good,2025-10-04T23:50:00.515285
INV31636,DEP5,ITEM6492,Brake Discs,Brake System,172,10,297,318.15,Iveco Parts,2025-06-17T22:48:16,,BATCH-6300,Warehouse B,Good,2025-10-04T23:50:00.515489
INV49709,DEP5,ITEM7631,Brake Pads,Brake System,212,12,466,481.85,Iveco Parts,2025-03-06T08:51:32,2027-04-13T08:51:32,BATCH-7950,Hazardous Storage,Good,2025-10-04T23:50:00.515662
INV40649,DEP3,ITEM8855,Transmission Fluid,Fluids,754,135,1072,35.07,Mercedes Parts,2025-04-16T05:56:13,,BATCH-0352,Warehouse A,Poor,2025-10-04T23:50:00.515827
INV59180,DEP6,ITEM8636,Bulbs,Electrical,181,46,188,432.07,Chevron Parts,2025-02-24T18:41:29,,BATCH-7073,Cold Storage,Poor,2025-10-04T23:50:00.516046
INV40108,DEP1,ITEM1469,Power Steering Fluid,Fluids,1346,178,1780,55.11,Mercedes Parts,2025-06-10T16:48:07,2027-03-26T16:48:07,BATCH-2246,Warehouse A,Good,2025-10-04T23:50:00.516167
INV47540,DEP3,ITEM7820,Battery 12V,Electrical,45,11,149,693.51,Volvo Parts,2025-01-08T21:22:47,2027-02-18T21:22:47,BATCH-4924,Hazardous Storage,Poor,2025-10-04T23:50:00.516321
INV47494,DEP4,ITEM1795,Valve Stems,Tires,187,36,440,320.32,International Parts,2025-02-07T11:03:12,,BATCH-4211,Hazardous Storage,Good,2025-10-04T23:50:00.516434
INV73518,DEP2,ITEM2113,Inner Tube,Tires,74,38,255,249.33,Aftermarket Parts,2025-03-14T15:39:48,,BATCH-1113,Warehouse B,Good,2025-10-04T23:50:00.516510
INV45498,DEP1,ITEM9270,Engine Oil 15W-40,Engine Parts,1228,81,1675,47.62,OEM Supplier,2025-06-10T15:16:47,,BATCH-5453,Cold Storage,Fair,2025-10-04T23:50:00.516592
INV70742,DEP6,ITEM9381,Timing Belt,Engine Parts,176,15,192,316.2,Aftermarket Parts,2025-04-22T22:18:19,,BATCH-4482,Warehouse A,Good,2025-10-04T23:50:00.516661
INV75538,DEP3,ITEM7817,Coolant,Fluids,112,44,130,62.69,Aftermarket Parts,2025-02-28T13:03:57,2027-12-04T13:03:57,BATCH-9392,Warehouse A,Good,2025-10-04T23:50:00.516726
INV47770,DEP3,ITEM9526,Wiper Blades,Accessories,156,46,418,492.17,OEM Supplier,2025-04-30T04:29:18,2027-02-06T04:29:18,BATCH-2877,Cold Storage,Good,2025-10-04T23:50:00.516792
INV20136,DEP4,ITEM6480,Brake Pads,Brake System,98,28,497,292.13,Scania Parts,2025-04-04T21:49:34,,BATCH-3894,Warehouse A,Poor,2025-10-04T23:50:00.516862
INV34995,DEP3,ITEM6537,Transmission Fluid,Fluids,1495,59,1963,18.47,Chevron Parts,2025-06-27T22:29:57,2027-07-03T22:29:57,BATCH-9533,Hazardous Storage,Fair,2025-10-04T23:50:00.516928
INV21826,DEP2,ITEM3055,Power Steering Fluid,Fluids,1584,145,1652,62.02,Shell Lubricants,2025-05-21T07:34:57,,BATCH-2152,Cold Storage,Good,2025-10-04T23:50:00.516993
INV69022,DEP2,ITEM2464,Grease,Fluids,304,39,397,479.59,Volvo Parts,2025-05-08T03:24:46,,BATCH-7018,Cold Storage,Good,2025-10-04T23:50:00.517059
INV83390,DEP4,ITEM4632,Starter Motor,Electrical,64,46,231,283.44,International Parts,2025-02-20T15:44:34,,BATCH-1719,Cold Storage,Fair,2025-10-04T23:50:00.517128
INV82972,DEP1,ITEM3184,Brake Lines,Brake System,88,11,153,75.58,Chevron Parts,2025-05-18T05:28:11,,BATCH-1771,Hazardous Storage,Good,2025-10-04T23:50:00.517221
INV64369,DEP3,ITEM5817,Transmission Fluid,Fluids,842,164,1262,18.06,Total Oil,2025-01-18T16:42:00,2026-10-30T16:42:00,BATCH-3568,Cold Storage,Poor,2025-10-04T23:50:00.517301
INV47408,DEP6,ITEM9882,Transmission Fluid,Fluids,884,50,1536,34.2,Total Oil,2025-01-09T03:17:49,,BATCH-5215,Hazardous Storage,Good,2025-10-04T23:50:00.517379
INV25871,DEP4,ITEM9257,Starter Motor,Electrical,151,37,434,205.95,Volvo Parts,2025-05-21T18:31:09,,BATCH-3382,Hazardous Storage,Good,2025-10-04T23:50:00.517451
INV99234,DEP1,ITEM4650,Valve Stems,Tires,127,30,366,241.73,BP Components,2025-03-30T06:25:33,,BATCH-1345,Cold Storage,Good,2025-10-04T23:50:00.517525
INV42783,DEP1,ITEM3281,Engine Oil 15W-40,Engine Parts,809,183,1017,33.87,MAN Parts,2025-04-04T16:49:43,2027-03-27T16:49:43,BATCH-8475,Cold Storage,Poor,2025-10-04T23:50:00.517609
INV31021,DEP2,ITEM5010,Bulbs,Electrical,200,41,274,144.16,Iveco Parts,2025-01-23T03:50:04,2027-09-17T03:50:04,BATCH-4392,Cold Storage,Good,2025-10-04T23:50:00.517679
INV82457,DEP1,ITEM4701,Brake Lines,Brake System,127,48,490,396.35,Aftermarket Parts,2025-05-29T04:05:13,2028-03-30T04:05:13,BATCH-1903,Hazardous Storage,Good,2025-10-04T23:50:00.517747
INV97808,DEP5,ITEM2494,Timing Belt,Engine Parts,68,15,466,87.28,International Parts,2025-06-06T08:50:13,,BATCH-4333,Warehouse B,Poor,2025-10-04T23:50:00.517808
INV80420,DEP6,ITEM1397,Hydraulic Oil,Fluids,1209,60,1410,44.77,BP Components,2025-04-14T02:19:23,,BATCH-1249,Warehouse A,Fair,2025-10-04T23:50:00.517870
INV31700,DEP3,ITEM5684,Battery 12V,Electrical,177,15,245,535.28,Volvo Parts,2025-01-14T15:53:06,,BATCH-0019,Warehouse A,Fair,2025-10-04T23:50:00.517929
INV38455,DEP5,ITEM7449,Valve Stems,Tires,217,23,255,486.34,Iveco Parts,2025-03-23T06:31:35,2026-12-29T06:31:35,BATCH-9860,Warehouse A,Good,2025-10-04T23:50:00.517990
INV72268,DEP3,ITEM3235,Mirrors,Accessories,235,19,435,360.18,Shell Lubricants,2025-03-26T10:13:12,,BATCH-7707,Cold Storage,Poor,2025-10-04T23:50:00.518060
INV41254,DEP6,ITEM4789,Tire 385/65R22.5,Tires,187,83,445,820.17,Aftermarket Parts,2025-05-23T18:33:53,2026-07-06T18:33:53,BATCH-4644,Cold Storage,Fair,2025-10-04T23:50:00.518133
INV23048,DEP5,ITEM5910,Wiper Blades,Accessories,206,36,479,91.88,Shell Lubricants,2025-03-11T00:40:51,2026-05-30T00:40:51,BATCH-5698,Warehouse A,Fair,2025-10-04T23:50:00.518204
INV68148,DEP5,ITEM1061,Floor Mats,Accessories,132,34,245,290.01,MAN Parts,2025-02-01T21:24:13,2026-03-28T21:24:13,BATCH-7031,Warehouse A,Fair,2025-10-04T23:50:00.518283
INV11453,DEP3,ITEM1930,Valve Stems,Tires,200,20,206,226.21,Iveco Parts,2025-01-13T11:57:14,2026-02-02T11:57:14,BATCH-5120,Warehouse A,Good,2025-10-04T23:50:00.518354
INV67846,DEP4,ITEM1500,Air Filter,Engine Parts,54,28,372,76.36,OEM Supplier,2025-05-11T00:45:01,,BATCH-9434,Hazardous Storage,Fair,2025-10-04T23:50:00.518510
INV34239,DEP4,ITEM2978,Timing Belt,Engine Parts,388,10,491,262.43,MAN Parts,2025-06-09T12:52:07,2028-03-30T12:52:07,BATCH-4408,Cold Storage,Poor,2025-10-04T23:50:00.518726
INV66148,DEP3,ITEM9879,Tire 315/80R22.5,Tires,191,36,515,1034.89,Scania Parts,2025-01-06T21:05:17,2026-01-17T21:05:17,BATCH-3840,Hazardous Storage,Good,2025-10-04T23:50:00.518879
INV52415,DEP5,ITEM9101,Starter Motor,Electrical,89,50,149,487.26,Volvo Parts,2025-04-24T00:22:06,2027-10-17T00:22:06,BATCH-2530,Hazardous Storage,Poor,2025-10-04T23:50:00.518974
INV24135,DEP1,ITEM4105,Brake Fluid,Brake System,398,130,641,50.02,Iveco Parts,2025-01-22T13:03:57,2027-04-10T13:03:57,BATCH-4032,Hazardous Storage,Poor,2025-10-04T23:50:00.519056
INV84425,DEP4,ITEM2493,Power Steering Fluid,Fluids,587,152,1187,33.65,Iveco Parts,2025-06-17T15:50:28,,BATCH-9923,Hazardous Storage,Good,2025-10-04T23:50:00.519131
INV74674,DEP4,ITEM4125,Fuses,Electrical,41,38,181,217.2,Mercedes Parts,2025-04-01T03:58:09,2026-05-10T03:58:09,BATCH-1866,Hazardous Storage,Good,2025-10-04T23:50:00.519213
INV37150,DEP5,ITEM7618,Valve Stems,Tires,40,16,208,111.28,Aramco Parts,2025-03-13T03:50:02,2027-03-25T03:50:02,BATCH-1668,Warehouse A,Good,2025-10-04T23:50:00.519287
INV73011,DEP1,ITEM2387,Brake Discs,Brake System,84,20,238,221.99,Scania Parts,2025-06-09T13:15:23,2026-08-12T13:15:23,BATCH-0493,Hazardous Storage,Good,2025-10-04T23:50:00.519369
INV32014,DEP6,ITEM7982,First Aid Kit,Accessories,55,31,118,312.45,Aftermarket Parts,2025-06-12T19:42:23,2027-11-14T19:42:23,BATCH-1830,Hazardous Storage,Good,2025-10-04T23:50:00.519437
INV89478,DEP1,ITEM4695,Air Filter,Engine Parts,386,41,419,209.28,Aramco Parts,2025-06-10T22:13:59,,BATCH-8452,Warehouse B,Good,2025-10-04T23:50:00.519500
INV81301,DEP2,ITEM8856,Brake Fluid,Brake System,584,159,1055,19.43,International Parts,2025-03-12T23:01:34,,BATCH-9157,Warehouse B,Good,2025-10-04T23:50:00.519565
INV31893,DEP2,ITEM8030,Seat Covers,Accessories,90,35,102,360.15,MAN Parts,2025-01-23T21:24:53,,BATCH-9155,Cold Storage,Good,2025-10-04T23:50:00.519633
INV64535,DEP5,ITEM6329,Floor Mats,Accessories,166,48,339,253.46,OEM Supplier,2025-01-12T17:36:03,,BATCH-9636,Hazardous Storage,Good,2025-10-04T23:50:00.519692
INV76908,DEP2,ITEM7231,Brake Fluid,Brake System,357,83,1402,22.3,Chevron Parts,2025-03-01T19:34:37,2027-02-17T19:34:37,BATCH-5987,Cold Storage,Good,2025-10-04T23:50:00.519754
INV65231,DEP2,ITEM3363,Brake Lines,Brake System,126,26,169,85.64,Total Oil,2025-04-26T15:59:56,,BATCH-0497,Warehouse A,Fair,2025-10-04T23:50:00.519813
INV84550,DEP6,ITEM6869,Bulbs,Electrical,300,48,329,287.91,BP Components,2025-01-19T00:50:33,,BATCH-1486,Warehouse B,Poor,2025-10-04T23:50:00.519873
INV43054,DEP1,ITEM6277,Air Filter,Engine Parts,144,26,398,361.01,OEM Supplier,2025-01-28T10:12:51,2027-05-15T10:12:51,BATCH-2184,Warehouse A,Poor,2025-10-04T23:50:00.519935
INV74374,DEP2,ITEM2972,First Aid Kit,Accessories,148,18,340,325.59,Iveco Parts,2025-03-20T07:36:11,,BATCH-4305,Cold Storage,Good,2025-10-04T23:50:00.520003
INV61336,DEP1,ITEM6265,Seat Covers,Accessories,94,46,108,363.62,Chevron Parts,2025-06-22T01:22:20,,BATCH-3497,Hazardous Storage,Good,2025-10-04T23:50:00.520062
INV41480,DEP6,ITEM2874,Power Steering Fluid,Fluids,1187,139,1291,39.75,Chevron Parts,2025-01-09T16:06:27,,BATCH-4604,Warehouse B,Fair,2025-10-04T23:50:00.520121
INV10104,DEP2,ITEM5804,Bulbs,Electrical,186,24,463,486.18,Aftermarket Parts,2025-05-28T05:11:04,2026-09-30T05:11:04,BATCH-5447,Warehouse A,Fair,2025-10-04T23:50:00.520182
INV50368,DEP1,ITEM3356,Grease,Fluids,403,19,439,66.96,Mercedes Parts,2025-01-09T19:27:41,,BATCH-6636,Hazardous Storage,Poor,2025-10-04T23:50:00.520243
INV27907,DEP3,ITEM1417,Brake Lines,Brake System,54,40,170,381.47,International Parts,2025-06-02T23:22:41,2028-02-14T23:22:41,BATCH-0274,Hazardous Storage,Good,2025-10-04T23:50:00.520305
INV44481,DEP2,ITEM3570,Starter Motor,Electrical,337,49,348,324.22,BP Components,2025-01-20T17:25:59,,BATCH-8009,Cold Storage,Good,2025-10-04T23:50:00.520375
INV72757,DEP4,ITEM7955,Power Steering Fluid,Fluids,536,166,916,68.76,Shell Lubricants,2025-02-18T06:21:59,,BATCH-9499,Hazardous Storage,Good,2025-10-04T23:50:00.520440
INV99905,DEP4,ITEM7477,Battery 12V,Electrical,106,28,215,516.97,Chevron Parts,2025-01-24T06:23:11,2027-11-04T06:23:11,BATCH-8850,Warehouse B,Good,2025-10-04T23:50:00.520504
INV40129,DEP6,ITEM9203,Valve Stems,Tires,22,12,121,48.55,Aramco Parts,2025-03-09T02:18:14,2028-02-27T02:18:14,BATCH-2839,Hazardous Storage,Fair,2025-10-04T23:50:00.520567
INV61327,DEP5,ITEM2920,Brake Fluid,Brake System,290,190,760,72.23,Mercedes Parts,2025-03-05T11:08:43,,BATCH-6550,Cold Storage,Poor,2025-10-04T23:50:00.520629
INV66286,DEP3,ITEM7287,Brake Discs,Brake System,210,12,315,129.67,Iveco Parts,2025-03-27T16:48:32,,BATCH-1303,Cold Storage,Fair,2025-10-04T23:50:00.520689
INV52801,DEP3,ITEM5549,Power Steering Fluid,Fluids,185,89,1306,31.06,Mercedes Parts,2025-05-20T15:36:38,2027-04-22T15:36:38,BATCH-3262,Warehouse A,Poor,2025-10-04T23:50:00.520754
INV56438,DEP6,ITEM6831,Tool Kit,Accessories,178,31,187,249.97,Scania Parts,2025-05-18T02:09:32,2027-12-18T02:09:32,BATCH-4273,Warehouse B,Good,2025-10-04T23:50:00.520816
INV15036,DEP3,ITEM5947,Valve Stems,Tires,45,39,425,323.79,Iveco Parts,2025-02-12T05:31:54,2027-06-14T05:31:54,BATCH-2103,Warehouse B,Poor,2025-10-04T23:50:00.520879
INV63182,DEP6,ITEM5106,Seat Covers,Accessories,326,14,388,163.55,Iveco Parts,2025-04-05T07:24:40,,BATCH-8933,Warehouse A,Good,2025-10-04T23:50:00.520939
INV37135,DEP1,ITEM8973,Power Steering Fluid,Fluids,1608,79,1984,75.92,BP Components,2025-01-04T04:13:45,2026-02-02T04:13:45,BATCH-0497,Warehouse B,Good,2025-10-04T23:50:00.521000
INV75030,DEP5,ITEM8075,Tire 385/65R22.5,Tires,611,65,715,908.18,Aftermarket Parts,2025-02-24T15:36:16,,BATCH-8244,Hazardous Storage,Good,2025-10-04T23:50:00.521059
INV64725,DEP6,ITEM7567,Starter Motor,Electrical,282,23,347,79.76,Local Supplier,2025-05-05T11:54:31,,BATCH-1556,Warehouse A,Good,2025-10-04T23:50:00.521118
INV31019,DEP6,ITEM2896,Brake Lines,Brake System,372,22,480,354.33,Local Supplier,2025-01-10T17:52:09,2027-11-19T17:52:09,BATCH-7542,Warehouse B,Poor,2025-10-04T23:50:00.521178
INV85249,DEP1,ITEM1410,Transmission Fluid,Fluids,370,144,1945,51.95,Local Supplier,2025-03-11T11:24:52,2028-02-25T11:24:52,BATCH-7541,Cold Storage,Fair,2025-10-04T23:50:00.521244
INV97210,DEP5,ITEM7870,Starter Motor,Electrical,209,13,294,75.82,Chevron Parts,2025-02-10T07:10:18,2027-06-12T07:10:18,BATCH-4242,Cold Storage,Fair,2025-10-04T23:50:00.521306
INV43240,DEP2,ITEM4088,Alternator,Electrical,212,48,351,37.41,Iveco Parts,2025-01-12T12:15:30,2027-07-17T12:15:30,BATCH-9740,Cold Storage,Good,2025-10-04T23:50:00.521374
INV86607,DEP2,ITEM6898,Engine Oil 15W-40,Engine Parts,379,96,817,57.02,Aftermarket Parts,2025-05-26T17:39:51,2028-01-28T17:39:51,BATCH-8209,Warehouse A,Good,2025-10-04T23:50:00.521439
INV82870,DEP1,ITEM2680,Brake Calipers,Brake System,121,46,133,220.75,Scania Parts,2025-01-03T20:56:50,2027-05-27T20:56:50,BATCH-6951,Warehouse A,Poor,2025-10-04T23:50:00.521501
INV26194,DEP2,ITEM1924,Transmission Fluid,Fluids,1511,197,1878,67.83,Volvo Parts,2025-01-20T02:51:15,2026-06-22T02:51:15,BATCH-8611,Hazardous Storage,Good,2025-10-04T23:50:00.521565
INV32109,DEP3,ITEM5648,Brake Calipers,Brake System,83,27,301,97.62,Iveco Parts,2025-02-01T13:20:57,,BATCH-0487,Cold Storage,Good,2025-10-04T23:50:00.521629
INV37437,DEP2,ITEM6978,Brake Discs,Brake System,91,25,214,398.54,Aftermarket Parts,2025-04-05T17:53:09,2028-01-05T17:53:09,BATCH-1568,Warehouse B,Good,2025-10-04T23:50:00.521695
INV25628,DEP4,ITEM5711,Tire 295/80R22.5,Tires,215,51,360,2297.3,International Parts,2025-04-16T14:49:27,,BATCH-1135,Hazardous Storage,Good,2025-10-04T23:50:00.521761
INV88157,DEP6,ITEM7919,Engine Oil 15W-40,Engine Parts,1547,66,1794,24.07,Volvo Parts,2025-04-23T06:27:25,,BATCH-2390,Warehouse B,Fair,2025-10-04T23:50:00.521837
INV17280,DEP5,ITEM6168,Spark Plugs,Engine Parts,200,32,433,448.01,BP Components,2025-04-30T22:21:42,2027-01-09T22:21:42,BATCH-0041,Cold Storage,Good,2025-10-04T23:50:00.521934
INV66261,DEP3,ITEM1880,Brake Pads,Brake System,407,39,415,499.31,BP Components,2025-06-09T21:47:30,,BATCH-1614,Warehouse A,Poor,2025-10-04T23:50:00.522013
INV58682,DEP2,ITEM9233,First Aid Kit,Accessories,105,15,239,26.33,Shell Lubricants,2025-05-26T13:45:43,2028-03-28T13:45:43,BATCH-1851,Warehouse A,Good,2025-10-04T23:50:00.522075
INV86691,DEP1,ITEM9690,Brake Pads,Brake System,303,24,444,274.14,Aftermarket Parts,2025-01-26T10:39:09,,BATCH-3436,Warehouse B,Good,2025-10-04T23:50:00.522135
INV21625,DEP2,ITEM3119,Tool Kit,Accessories,169,47,470,45.27,BP Components,2025-03-27T21:27:39,,BATCH-3591,Cold Storage,Fair,2025-10-04T23:50:00.522198
INV77398,DEP1,ITEM1892,Engine Oil 15W-40,Engine Parts,676,61,715,25.61,Local Supplier,2025-03-21T15:05:13,,BATCH-0351,Warehouse A,Poor,2025-10-04T23:50:00.522295
INV11873,DEP5,ITEM4114,Brake Calipers,Brake System,129,27,202,51.86,Chevron Parts,2025-03-11T03:57:26,2026-11-10T03:57:26,BATCH-8145,Cold Storage,Fair,2025-10-04T23:50:00.522367
INV72988,DEP3,ITEM3041,Wiring Harness,Electrical,108,50,415,481.74,Scania Parts,2025-03-10T13:45:29,,BATCH-8055,Warehouse B,Good,2025-10-04T23:50:00.522428
INV52607,DEP1,ITEM8667,Fuses,Electrical,61,46,101,278.07,Shell Lubricants,2025-03-01T15:01:28,,BATCH-6526,Warehouse B,Fair,2025-10-04T23:50:00.522486
INV80561,DEP2,ITEM3082,Starter Motor,Electrical,366,26,483,435.99,International Parts,2025-05-13T08:05:42,,BATCH-3739,Warehouse A,Good,2025-10-04T23:50:00.522545
INV95657,DEP6,ITEM5855,Tire 315/80R22.5,Tires,739,34,797,1480.75,Iveco Parts,2025-05-22T20:31:54,2027-08-21T20:31:54,BATCH-4825,Warehouse A,Good,2025-10-04T23:50:00.522611
INV60875,DEP4,ITEM8565,Coolant,Fluids,91,11,161,219.21,International Parts,2025-04-28T07:10:31,2028-03-18T07:10:31,BATCH-4155,Cold Storage,Fair,2025-10-04T23:50:00.522674
INV69756,DEP2,ITEM2657,Valve Stems,Tires,365,25,381,254.03,Aramco Parts,2025-05-03T19:10:34,,BATCH-3103,Warehouse B,Good,2025-10-04T23:50:00.522734
INV65287,DEP1,ITEM7795,Alternator,Electrical,244,31,412,314.29,Mercedes Parts,2025-05-12T11:10:28,2027-10-21T11:10:28,BATCH-4083,Warehouse A,Good,2025-10-04T23:50:00.522794
INV90717,DEP1,ITEM3316,Alternator,Electrical,43,20,350,377.83,OEM Supplier,2025-05-28T15:59:10,2027-12-19T15:59:10,BATCH-2222,Warehouse B,Poor,2025-10-04T23:50:00.522855
INV86483,DEP1,ITEM1327,Grease,Fluids,126,17,173,461.74,BP Components,2025-01-17T11:54:15,2027-09-28T11:54:15,BATCH-5269,Hazardous Storage,Good,2025-10-04T23:50:00.522922
INV81071,DEP3,ITEM5505,Seat Covers,Accessories,140,33,167,303.47,Volvo Parts,2025-03-23T19:17:33,2026-05-13T19:17:33,BATCH-0773,Hazardous Storage,Good,2025-10-04T23:50:00.522987
INV82931,DEP1,ITEM9249,Fuel Filter,Engine Parts,154,12,340,228.38,Shell Lubricants,2025-04-09T23:39:05,2026-12-01T23:39:05,BATCH-6178,Warehouse A,Good,2025-10-04T23:50:00.523050
INV71744,DEP3,ITEM4523,Valve Stems,Tires,137,47,346,178.47,BP Components,2025-05-25T14:12:01,2028-01-08T14:12:01,BATCH-7761,Warehouse A,Good,2025-10-04T23:50:00.523112
INV83895,DEP1,ITEM1890,Oil Filter,Engine Parts,1608,185,1904,59.07,Scania Parts,2025-03-09T03:40:02,,BATCH-9193,Hazardous Storage,Good,2025-10-04T23:50:00.523170
INV51313,DEP3,ITEM1581,Brake Pads,Brake System,398,28,426,163.28,Iveco Parts,2025-04-22T01:13:35,,BATCH-8354,Hazardous Storage,Good,2025-10-04T23:50:00.523232
INV23781,DEP3,ITEM8115,Spark Plugs,Engine Parts,70,28,134,437.51,Iveco Parts,2025-06-23T07:36:40,2028-04-17T07:36:40,BATCH-9475,Hazardous Storage,Good,2025-10-04T23:50:00.523294
INV84929,DEP1,ITEM8757,Brake Lines,Brake System,137,16,159,172.62,BP Components,2025-03-02T10:10:23,2027-05-07T10:10:23,BATCH-9313,Warehouse B,Good,2025-10-04T23:50:00.523361
INV72241,DEP6,ITEM8333,Tire 295/80R22.5,Tires,161,70,272,1673.49,Total Oil,2025-01-29T02:12:02,2027-02-12T02:12:02,BATCH-2360,Warehouse A,Good,2025-10-04T23:50:00.523425
INV97403,DEP5,ITEM5373,Grease,Fluids,165,30,382,388.7,Aftermarket Parts,2025-06-20T09:54:40,,BATCH-8927,Warehouse B,Fair,2025-10-04T23:50:00.523484
INV27220,DEP2,ITEM6433,Grease,Fluids,179,23,282,339.17,Local Supplier,2025-04-26T16:07:52,2027-07-19T16:07:52,BATCH-5524,Cold Storage,Poor,2025-10-04T23:50:00.523545
INV67980,DEP1,ITEM2755,Inner Tube,Tires,107,19,133,179.43,Aramco Parts,2025-03-30T06:08:09,2027-02-07T06:08:09,BATCH-4154,Warehouse A,Good,2025-10-04T23:50:00.523607
INV99127,DEP6,ITEM5076,Air Filter,Engine Parts,93,30,163,207.55,Aramco Parts,2025-05-06T08:17:01,2027-07-17T08:17:01,BATCH-1406,Hazardous Storage,Poor,2025-10-04T23:50:00.523679
INV40440,DEP1,ITEM2255,Seat Covers,Accessories,169,12,273,285.22,Mercedes Parts,2025-06-18T09:08:13,2027-12-05T09:08:13,BATCH-2800,Warehouse A,Good,2025-10-04T23:50:00.523742
INV80461,DEP2,ITEM3914,Brake Lines,Brake System,139,17,364,198.9,Aramco Parts,2025-01-02T15:14:33,,BATCH-9763,Warehouse B,Good,2025-10-04T23:50:00.523801
INV44924,DEP1,ITEM9977,Wiper Blades,Accessories,45,34,110,221.74,Aftermarket Parts,2025-05-12T00:23:40,,BATCH-2578,Warehouse A,Good,2025-10-04T23:50:00.523865
INV58393,DEP4,ITEM2832,Oil Filter,Engine Parts,581,79,591,54.54,OEM Supplier,2025-03-31T18:41:09,2026-10-02T18:41:09,BATCH-3409,Hazardous Storage,Good,2025-10-04T23:50:00.523927
INV53013,DEP1,ITEM4064,Brake Lines,Brake System,35,28,342,359.3,Local Supplier,2025-04-21T12:34:21,2027-04-12T12:34:21,BATCH-3232,Hazardous Storage,Good,2025-10-04T23:50:00.523989
INV27189,DEP6,ITEM6198,Brake Calipers,Brake System,141,39,276,347.58,Aftermarket Parts,2025-01-31T01:31:29,2027-06-26T01:31:29,BATCH-1662,Cold Storage,Good,2025-10-04T23:50:00.524050
INV14984,DEP3,ITEM7860,Starter Motor,Electrical,370,39,408,209.44,International Parts,2025-06-23T19:41:13,2027-10-05T19:41:13,BATCH-5115,Warehouse A,Good,2025-10-04T23:50:00.524112
INV45443,DEP6,ITEM4974,Wiring Harness,Electrical,297,48,322,392.5,Aftermarket Parts,2025-03-30T19:19:31,2026-05-07T19:19:31,BATCH-2719,Hazardous Storage,Good,2025-10-04T23:50:00.524174
INV16826,DEP2,ITEM1139,Wiper Blades,Accessories,273,45,298,318.81,Mercedes Parts,2025-01-17T01:31:55,2026-04-27T01:31:55,BATCH-2118,Cold Storage,Good,2025-10-04T23:50:00.524235
INV66929,DEP1,ITEM5551,Floor Mats,Accessories,318,23,392,346.29,Local Supplier,2025-05-22T02:32:26,2026-08-18T02:32:26,BATCH-2438,Cold Storage,Good,2025-10-04T23:50:00.524297
INV21609,DEP4,ITEM9507,Spark Plugs,Engine Parts,63,26,441,492.9,Mercedes Parts,2025-02-22T23:28:40,,BATCH-0309,Cold Storage,Good,2025-10-04T23:50:00.524363
INV53768,DEP4,ITEM1204,Floor Mats,Accessories,99,32,304,495.35,Volvo Parts,2025-03-19T10:38:50,,BATCH-6816,Warehouse A,Good,2025-10-04T23:50:00.524423
INV51634,DEP2,ITEM6355,Oil Filter,Engine Parts,1054,95,1549,43.12,Total Oil,2025-01-31T20:08:54,2027-08-07T20:08:54,BATCH-3454,Cold Storage,Good,2025-10-04T23:50:00.524488
INV30951,DEP3,ITEM2166,Valve Stems,Tires,196,41,267,134.88,MAN Parts,2025-01-17T06:41:14,2026-07-08T06:41:14,BATCH-4692,Hazardous Storage,Fair,2025-10-04T23:50:00.524551
INV33710,DEP4,ITEM8428,Wiper Blades,Accessories,36,14,107,328.61,MAN Parts,2025-04-25T04:58:46,,BATCH-9758,Hazardous Storage,Good,2025-10-04T23:50:00.524610
INV88084,DEP6,ITEM1046,Tire 315/80R22.5,Tires,119,52,312,825.77,Mercedes Parts,2025-01-22T14:21:59,2026-10-03T14:21:59,BATCH-0590,Warehouse B,Fair,2025-10-04T23:50:00.524671
INV31917,DEP3,ITEM1511,Brake Discs,Brake System,318,35,354,50.72,Aftermarket Parts,2025-05-17T06:08:23,2026-10-04T06:08:23,BATCH-0339,Hazardous Storage,Fair,2025-10-04T23:50:00.524733
INV97525,DEP5,ITEM6054,Transmission Fluid,Fluids,331,97,1419,32.65,MAN Parts,2025-01-19T18:22:24,,BATCH-4090,Warehouse A,Fair,2025-10-04T23:50:00.524791
INV93324,DEP1,ITEM5770,Starter Motor,Electrical,347,48,498,497.69,MAN Parts,2025-06-09T02:38:19,2026-11-08T02:38:19,BATCH-0764,Warehouse B,Poor,2025-10-04T23:50:00.524852
INV95148,DEP2,ITEM9297,Grease,Fluids,103,16,193,370.04,International Parts,2025-03-09T03:56:59,,BATCH-8506,Cold Storage,Good,2025-10-04T23:50:00.524910
